property,abs_log_error,positive_prediction
Density,0.0021826220210616754,True
Density,0.05664162495707714,True
Density,0.0010748843237244898,True
Density,0.006348651113067483,True
Density,0.0059642164016464605,True
Density,0.0005582547821889605,True
Density,0.00856116241156002,True
Density,0.004827060548005413,True
Density,0.004683008999554872,True
Density,0.0012597713047810544,True
Density,0.002874354138402424,True
Density,0.044959990716519016,True
Density,0.006056361468184335,True
Density,0.005030631175836575,True
Density,0.0009879086859472253,True
Density,0.004880362756450651,True
Density,0.0011176727393333863,True
Density,0.004367291670281048,True
Density,0.005638086798897213,True
Density,0.0024189081163621395,True
Density,0.0003938759749964049,True
Density,0.00022040877038964624,True
Density,0.0017299283845728652,True
Density,0.010007931281614368,True
Density,6.192612178068657e-05,True
Density,0.004797995414912215,True
Density,0.022354612084279246,True
Density,0.0030622529934314358,True
Density,0.007575946965863167,True
Density,0.0026298790468519684,True
Density,0.00241438474474176,True
Density,9.624495776172637e-05,True
Density,0.0015015652430481197,True
Density,0.0035346624593897147,True
Density,0.0028466401872391245,True
Density,0.0008898179395613326,True
Density,0.0022945918967902657,True
Density,0.013990402591352868,True
Density,3.867256263401231e-05,True
Density,0.001231300384227474,True
Density,0.0005578777441224148,True
Density,0.005493152408106106,True
Density,0.023261541809083575,True
Density,0.001340886303255573,True
Density,0.002108629263647188,True
Density,0.002629732316422384,True
Density,0.0023889006082029596,True
Density,0.00019171882013502284,True
Density,0.0016504091367339768,True
Density,0.002445261534901988,True
Density,0.0036778190970725433,True
Density,0.006637942213596482,True
Density,0.0012716151868383818,True
Density,0.001581693307522336,True
Density,0.0028080443637987784,True
Density,0.0020003582469918513,True
Density,0.007640749123316581,True
Density,0.24470762177983918,True
Density,0.0018654549709609114,True
Density,0.0025114459284036883,True
Density,0.037775980694367384,True
Density,0.0018030135743165587,True
Density,0.0019187141344838565,True
Density,0.00393250826083591,True
Density,0.0006923467159953844,True
Density,0.0032238162344615517,True
Density,0.0024876885138462868,True
Density,0.0007787182622713829,True
Density,0.00012824580495340854,True
Density,0.002955967984560104,True
Density,0.0022744804891603465,True
Density,0.005460260449464016,True
Density,0.0024110275688444816,True
Density,0.0035443232771878996,True
Density,0.0013402787940659522,True
Density,0.0010200574978576071,True
Density,0.0010337277132563827,True
Density,0.000869253995691821,True
Density,0.005961906817125495,True
Density,0.0022477994588570027,True
Density,0.0043725185994247795,True
Density,0.004209035574571196,True
Density,0.005168875512289617,True
Density,0.006791086001022073,True
Density,0.00943854387758769,True
Density,0.0035713236289769412,True
Density,0.0024466670789990985,True
Density,0.0019091739805343622,True
Density,0.0014580543505200438,True
Density,0.002062780089566729,True
Density,0.00042867508579114144,True
Density,0.004701740557192302,True
Density,0.0018354171647629869,True
Density,0.001913506988737268,True
Density,0.005380097659758221,True
Density,0.002248833118633442,True
Density,0.00475553871879697,True
Density,0.0027480553441412425,True
Density,0.001004203550874827,True
Density,0.0013471240599836065,True
Density,0.001991667512315942,True
Density,0.0008367129152304642,True
Density,0.002818696616809113,True
Density,0.0013133061290311332,True
Density,0.003871281649029612,True
Density,0.0026650714079421434,True
Density,0.0019374151622821856,True
Density,0.0034631715114672446,True
Density,0.003468185172037508,True
Density,0.000679560659566647,True
Density,0.007025167379292263,True
Density,0.0009027775635956914,True
Density,0.0013532953924633162,True
Density,7.151094288015969e-05,True
Density,0.009337902729467551,True
Density,0.001342662498347913,True
Density,0.0060730125909636,True
Density,0.004007748324615257,True
Density,0.004390234843962837,True
Density,0.005021973960837478,True
Density,0.00026229479944994694,True
Density,0.00283477077804406,True
Density,0.00041627022485002385,True
Density,0.0007506087422237684,True
Density,0.001277452557604697,True
Density,0.01278022047335714,True
Density,0.007019926949557664,True
Density,0.00016172643739675863,True
Density,0.007346621874421366,True
Density,0.0008931405642220724,True
Density,0.002222643225342047,True
Density,0.003153809662221896,True
Density,0.0016559471980199802,True
Density,0.0030846117789842253,True
Density,0.001127262166621179,True
Density,0.004784624790977965,True
Density,0.0038223177387344265,True
Density,0.0053343797862064335,True
Density,0.0018496314463680719,True
Density,0.0023022648736148454,True
Density,0.0008493064508252601,True
Density,0.002745148723927393,True
Density,0.0017690387727098411,True
Density,0.0017258012230261244,True
Density,0.0007280526570880852,True
Density,0.0010833440492579172,True
Density,0.0019817733021980644,True
Density,0.0016612370110200558,True
Density,0.0021486339554366296,True
Density,0.0036458500839877672,True
Density,0.006773783203152917,True
Density,0.0018343695833911156,True
Density,0.0006294199418892532,True
Density,0.0043696246996054455,True
Density,0.004132879241503851,True
Density,0.0034152625148067273,True
Density,0.0013990013685658553,True
Density,0.0009393422686816422,True
Density,0.0007133129616603284,True
Density,0.003238191373061028,True
Density,0.0008917364149612084,True
Density,0.004611475798240505,True
Density,0.003470986323428349,True
Density,0.0032276864412672523,True
Density,0.003506220805220117,True
Density,0.009051916544594363,True
Density,0.004287713672145976,True
Density,0.0020289757763993777,True
Density,0.0010470648698577278,True
Density,0.003768013025721828,True
Density,0.010738037271970313,True
Density,0.002738902981701763,True
Density,0.0014222968931010271,True
Density,0.002356031676160164,True
Density,0.0033311891659266735,True
Density,0.002093751634619778,True
Density,0.002470105919853083,True
Density,0.009213437105474398,True
Density,0.009721293972075884,True
Density,0.008104836200787169,True
Density,0.00678211849523791,True
Density,0.00318330665212585,True
Density,0.0023254984710883164,True
Density,0.004048319832860692,True
Density,0.005003504120496771,True
Density,0.0004773303392555661,True
Density,0.006041576748179622,True
Density,0.0070132236777347146,True
Density,0.0035509954017420853,True
Density,0.004320188194435026,True
Density,0.006567521545498778,True
Density,0.0036549472940707872,True
Density,2.9003225504808938e-05,True
Density,0.006040084705490223,True
Density,0.006744476317753545,True
Density,0.06035957672714254,True
Density,0.0003614848548290084,True
Density,0.0016531372591339633,True
Density,0.0075639401592706434,True
Density,0.0033817736599957016,True
Density,0.002387411516334481,True
Density,0.000606091626742078,True
Density,0.004646347759989844,True
Density,0.0032516609575496958,True
Density,0.004439313261439537,True
Density,0.005302901881792721,True
Density,0.002346120710925881,True
Density,0.004132167941158116,True
Density,0.006539241845230137,True
Density,0.00014399042796053863,True
Density,0.0054282531843314885,True
Density,0.0035170959746162467,True
Density,0.009499061190614277,True
Density,0.0007181188336682354,True
Density,0.0113557260035142,True
Density,0.00960396422459553,True
Density,0.006464084874598264,True
Density,0.0008077501903240858,True
Density,0.003031264489136376,True
Density,0.0005889686792190929,True
Density,0.004207568862973687,True
Density,0.003394058119979171,True
Density,0.002787901373879187,True
Density,0.011271430828871942,True
Density,0.0010379700055862529,True
Density,0.0013594693073475383,True
Density,0.0025100153827839478,True
Density,0.007253737776299118,True
Density,0.0023417004677437347,True
Density,0.0046254160130585475,True
Density,0.0012826748372418706,True
Density,0.0011939225271415665,True
Density,0.0021592892747896997,True
Density,0.003696814609286392,True
Density,0.015907242420441392,True
Density,0.01573946397646875,True
Density,0.001733251095243915,True
Density,0.0006580362378505455,True
Density,0.0012903553079963714,True
Density,0.0041618300306272005,True
Density,0.004237589408189635,True
Density,0.0040325243116727805,True
Density,0.0025888097410513566,True
Density,0.0014604607926891333,True
Density,0.0030880663913643858,True
Density,4.384019910919079e-05,True
Density,0.0047985336357578845,True
Density,0.0023565173376729476,True
Density,0.013131693335619588,True
Density,0.006012926142592967,True
Density,0.00038926539018024897,True
Density,0.0012220333405323913,True
Density,0.0010546353831362154,True
Density,0.008846786947639629,True
Density,0.0037345656022145235,True
Density,0.0015574444977373147,True
Density,0.002824772762959782,True
Density,0.00042291516228853965,True
Density,0.003377378070629433,True
Density,0.001790152360845454,True
Density,0.0035962476403383903,True
Density,0.0033130933747012037,True
Density,0.0015411780016894028,True
Density,0.006318540598402755,True
Density,0.0005239241766448188,True
Density,0.003355544317556358,True
Density,0.016774250563645232,True
Density,0.0010303768394743784,True
Density,0.0014834125263929465,True
Density,0.00012962223272694473,True
Density,0.000251800114368983,True
Density,0.0027832858218683754,True
Density,0.0062879980901753285,True
Density,0.002241120972475308,True
Density,0.007028573167128016,True
Density,0.00296835560584352,True
Density,0.004833279887831665,True
Density,0.0038619298634126054,True
Density,0.0020045959829060322,True
Density,0.0003603737546074015,True
Density,0.0022654514071769327,True
Density,0.01647614549986809,True
Density,0.0015676777666593367,True
Density,0.0022063916906338576,True
Density,0.005681907666789776,True
Density,0.011466116599446075,True
Density,0.05237721704439924,True
Density,0.010952995006507926,True
Density,0.0006752770538343,True
Density,0.0038476519452501634,True
Density,0.0027925251996441247,True
Density,0.004526493082318339,True
Density,0.006034756805432195,True
Density,0.00035515015230025426,True
Density,0.0048700566962871505,True
Density,0.0029044765092089975,True
Density,0.0014977572137677697,True
Density,0.0007060510805034781,True
Density,0.001012861838374235,True
Density,0.0034136271759859227,True
Density,0.0012730766948267913,True
Density,0.001480562802296248,True
Density,0.0017953685298737199,True
Density,0.003258725270213425,True
Density,0.0012507053747050634,True
Density,0.003706907354322553,True
Density,0.0017471442478775856,True
Density,0.0006293277070898995,True
Density,0.0012518038995823488,True
Density,0.0011834325039803417,True
Density,0.00065367247395276,True
Density,0.0019364157409169636,True
Density,0.0005488646128766206,True
Density,0.0076017639964689465,True
Density,0.0017724456917660447,True
Density,0.006922120235594242,True
Density,0.0033635419679631795,True
Density,0.006845483247582607,True
Density,0.006528778098870092,True
Density,0.0020847069060145884,True
Density,0.0063976744800644525,True
Density,0.001951709478153596,True
Density,0.003773165117060273,True
Density,0.0024228241777697335,True
Density,0.005349194801552493,True
Density,0.004762185421102849,True
Density,0.0001963319417432885,True
Density,0.003707367379667481,True
Density,0.0006995346010256753,True
Density,0.0029011190679746335,True
Density,0.0030535942597689214,True
Density,0.003846247506491096,True
Density,0.0011142532505177272,True
Density,0.00019549647402161696,True
Density,0.005287608545540223,True
Density,0.001875480672246077,True
Density,0.00439488103153618,True
Density,0.0011563021313971689,True
Density,0.002870023964105073,True
Density,0.0002232344153503263,True
Density,0.00035095283917918607,True
Density,0.00025459913324077377,True
Density,0.0016135445365224044,True
Density,0.0008830733537283919,True
Density,0.0034308484418126284,True
Density,0.00012870544190413113,True
Density,0.0006589890153971822,True
Density,0.0001268093914159607,True
Density,0.005512814954972356,True
Density,0.0017548052346310072,True
Density,0.0033487833705692083,True
Density,0.006519332038045,True
Density,0.001261726277490105,True
Density,0.0006233735722869227,True
Density,0.0026454568273841517,True
Density,0.0008635791880564625,True
Density,0.00324442192126817,True
Density,0.0018234070829103999,True
Density,0.009165207335430026,True
Density,0.0007914691166366339,True
Density,0.003403512252563523,True
Density,0.003125122844573447,True
Density,2.012327950939863e-05,True
Density,0.0028804581731627366,True
Density,0.012507956304224521,True
Density,0.05899722694534315,True
Density,0.0004982387672480826,True
Density,0.005236550865561185,True
Density,0.006087764892415137,True
Density,0.0014576339743834765,True
Density,0.007477258536555453,True
Density,0.0018178131952293342,True
Density,0.0019612807323978743,True
Density,0.001972627097039492,True
Density,0.0011243561502318755,True
Density,0.0049267553623462135,True
Density,0.005454358225864375,True
Density,0.0013585396127862026,True
Density,0.00880713540667255,True
Density,0.0012879758334882752,True
Density,0.0016469996207852944,True
Density,0.0017791002088491936,True
Density,0.0014152509575442451,True
Density,0.0037498990538749055,True
Density,0.0001721971407047107,True
Density,0.0018777734594834783,True
Density,0.0030827860352280467,True
Density,0.0041775143039197715,True
Density,0.0008076912023273763,True
Density,0.0006151159142859797,True
Density,0.0025367618444018802,True
Density,0.0022691952142723792,True
Density,0.0012058756090400635,True
Density,0.0039272088174477915,True
Density,0.004328099323453571,True
Density,0.0007667828898609841,True
Density,0.0018099282382264548,True
Density,0.003384712019673053,True
Density,0.00136939908346978,True
Density,0.001558304628628271,True
Density,0.021278820982812086,True
Density,0.010216309583320538,True
Density,0.0003329146339288158,True
Density,0.0037148960089465888,True
Density,0.0013083323340623565,True
Density,0.001195862834616257,True
Density,0.0013309886290677753,True
Density,0.005236266426419611,True
Density,0.0009637835282774176,True
Density,0.0025296788469511,True
Density,0.010599593123749251,True
Density,0.0033211788892657523,True
Density,0.02637954307298962,True
Density,0.0006875725683936906,True
Density,0.0006808602472956338,True
Density,0.0008744307959647202,True
Density,0.0022139055019732012,True
Density,0.0002884257516866384,True
Density,0.0011171448667566253,True
Density,0.004693037586425142,True
Density,0.008610639872955517,True
Density,0.008586797674638547,True
Density,0.0001622552593332216,True
Density,0.003965379231426702,True
Density,0.0018820793481966192,True
Density,0.004109521704156016,True
Density,0.001002823404943065,True
Density,0.0043416379483751655,True
Density,0.00266785232428024,True
Density,0.006805889864581083,True
Density,0.0035891369591496414,True
Density,0.0028142648543765247,True
Density,0.007927429854410306,True
Density,0.0025042287990171275,True
Density,0.0002622475107765254,True
Density,2.6206729897282344e-05,True
Density,0.017001224051115038,True
Density,0.0011407186048453255,True
Density,0.0115042379429946,True
Density,0.0001689259362036566,True
Density,0.0043186511762387525,True
Density,0.006050635236598545,True
Density,0.0039177078765186835,True
Density,0.005459356604962551,True
Density,0.009567174572778114,True
Density,0.001131116426810408,True
Density,0.0002104156679880731,True
Density,0.002869656221013095,True
Density,0.003075769248381377,True
Density,0.005511750573918839,True
Density,0.003046043680240196,True
Density,0.0008983363781851494,True
Density,0.006022028251348566,True
Density,0.005349110675573421,True
Density,0.00850767066841751,True
Density,0.004056369336153942,True
Density,0.007023222175423172,True
Density,0.00033234510920099325,True
Density,0.003918525662133909,True
Density,0.0040101475364267,True
Density,0.003091821048688992,True
Density,0.00401494843589667,True
Density,0.0032085996897519564,True
Density,0.002720760392554311,True
Density,0.001691841763635793,True
Density,0.0012845557113454475,True
Density,0.000778670638529988,True
Density,0.004387282077810362,True
Density,0.003949193746185742,True
Density,0.012996215786547083,True
Density,0.0008555819130782183,True
Density,0.002034232036726813,True
Viscosity,0.1326832519275909,True
Viscosity,0.08744272525405927,True
Viscosity,0.018156943709193962,True
Viscosity,0.024886695687389437,True
Viscosity,0.23898282156844308,True
Viscosity,0.05547920376489657,True
Viscosity,0.023833226475380886,True
Viscosity,0.09321262792756047,True
Viscosity,0.21085560930961122,True
Viscosity,0.02549532556044598,True
Viscosity,0.06712975284268818,True
Viscosity,0.07805617384210661,True
Viscosity,0.19820006110535093,True
Viscosity,0.5835363663969426,True
Viscosity,0.0010833103538518962,True
Viscosity,0.053166469304287034,True
Viscosity,0.05930712307537456,True
Viscosity,0.03912643759597856,True
Viscosity,0.15533932207702794,True
Viscosity,0.006526506964517509,True
Viscosity,0.089477105712235,True
Viscosity,0.0389332157369493,True
Viscosity,0.2991086059538608,True
Viscosity,0.03796158265301752,True
Viscosity,0.07588724880323294,True
Viscosity,0.04468444945720229,True
Viscosity,0.07173672339315273,True
Viscosity,0.038059729194183545,True
Viscosity,0.06014752800174206,True
Viscosity,0.1249285127894465,True
Viscosity,0.031944294201697865,True
Viscosity,0.0069398322307407945,True
Viscosity,0.007069572154731141,True
Viscosity,0.05948468715747213,True
Viscosity,0.07942060550481189,True
Viscosity,0.09190010501658641,True
Viscosity,0.003211543078255108,True
Viscosity,0.04490449784956274,True
Viscosity,0.011905882730099293,True
Viscosity,0.5249188027009115,True
Viscosity,0.18256413793851944,True
Viscosity,0.00210402508768448,True
Viscosity,0.06344493157402331,True
Viscosity,0.07986049455381616,True
Viscosity,0.027354714450944506,True
Viscosity,0.11623418002923325,True
Viscosity,0.2484128001146657,True
Viscosity,0.017960345101482478,True
Viscosity,0.07771021900817177,True
Viscosity,0.28251806770243304,True
Viscosity,1.3102257035378067,True
Viscosity,0.003956012220270311,True
Viscosity,0.059348696551327684,True
Viscosity,0.17709322763241098,True
Viscosity,0.11501055373770486,True
Viscosity,0.007267953164895147,True
Viscosity,0.11014598712782853,True
Viscosity,0.02698492551667314,True
Viscosity,0.4292750104833878,True
Viscosity,0.059523093864684906,True
Viscosity,0.09775842054934314,True
Viscosity,0.10483341687125414,True
Viscosity,0.15446148866404474,True
Viscosity,0.035273729948077204,True
Viscosity,0.1353678783837582,True
Viscosity,0.1623923829999474,True
Viscosity,0.03432694662538838,True
Viscosity,0.0852853290108686,True
Viscosity,0.18899566388164768,True
Viscosity,0.014081166386231359,True
Viscosity,0.017915263459019393,True
Viscosity,0.015053292705736965,True
Viscosity,0.530381519676991,True
Viscosity,0.1176233043724152,True
Viscosity,0.17661375425862358,True
Viscosity,0.14738298771144276,True
Viscosity,0.034026475801252065,True
Viscosity,0.03293850876672977,True
Viscosity,0.26343900117724073,True
Viscosity,0.06545494688385345,True
Viscosity,0.03586004752939509,True
Viscosity,0.1253819545463477,True
Viscosity,0.39120551644757995,True
Viscosity,0.06295265923312288,True
Viscosity,0.0420048253886387,True
Viscosity,0.15407871359755604,True
Viscosity,0.028517131262001172,True
Viscosity,0.17897220396880575,True
Viscosity,0.10864827787055842,True
Viscosity,0.014614982322288306,True
Viscosity,0.13878239159946038,True
Viscosity,0.09929670076243902,True
Viscosity,0.042199792653320634,True
Viscosity,0.0880596843835626,True
Viscosity,0.02226019530765644,True
Viscosity,0.006375708989394546,True
Viscosity,0.07529169978878514,True
Viscosity,0.07839720269726458,True
Viscosity,0.11895694024314807,True
Viscosity,0.006815119140334058,True
Viscosity,0.07521729262886168,True
Viscosity,0.07470947923618088,True
Viscosity,0.045374076346269554,True
Viscosity,0.029690218555983083,True
Viscosity,0.046802744970682486,True
Viscosity,0.04800566215618396,True
Viscosity,0.29463896500091846,True
Viscosity,0.12468931099595836,True
Viscosity,0.11088899921723261,True
Viscosity,0.04648529096307574,True
Viscosity,0.025684234084493163,True
Viscosity,0.010755765531305528,True
Viscosity,0.008786520125067199,True
Viscosity,1.2864066751082248,True
Viscosity,0.004375480878227811,True
Viscosity,0.006318613484179281,True
Viscosity,0.05357118444315567,True
Viscosity,0.08798165497064714,True
Viscosity,0.062452002758712766,True
Viscosity,0.0683767847069996,True
Viscosity,0.10578998303125964,True
Viscosity,0.015949410784592333,True
Viscosity,0.09974079415893611,True
Viscosity,0.05325645329613593,True
Viscosity,0.09136667895424999,True
Viscosity,0.16582829016084544,True
Viscosity,0.022137040642425276,True
Viscosity,0.19762519610697593,True
Viscosity,0.12713919837682397,True
Viscosity,0.12449688021277261,True
Viscosity,0.053733870467249645,True
Viscosity,0.0921491733096102,True
Viscosity,0.06724148835383681,True
Viscosity,0.005472165471783974,True
Viscosity,0.3557067415688749,True
Viscosity,0.045995018177310554,True
Viscosity,0.05427632433542051,True
Viscosity,0.20128573723180243,True
Viscosity,0.12340740282631568,True
Viscosity,0.19058267238872778,True
Viscosity,0.030880090178910802,True
Viscosity,0.015267008205672727,True
Viscosity,0.07737153788251838,True
Viscosity,0.08870181297152624,True
Viscosity,0.13763113263710025,True
Viscosity,0.4868265442086357,True
Viscosity,0.07937154081211961,True
Viscosity,0.1875675288290668,True
Viscosity,0.014461682467389991,True
Viscosity,0.05964993361179127,True
Viscosity,0.3874220833991815,True
Viscosity,0.1559164967268113,True
Viscosity,0.03227459288243484,True
Viscosity,0.05844394566437483,True
Viscosity,0.05432599507492286,True
Viscosity,0.053464006182964915,True
Viscosity,0.11074374700949541,True
Viscosity,0.03480310345382032,True
Viscosity,0.004070824947323803,True
Viscosity,0.1309100160693717,True
Viscosity,0.03697112579635364,True
Viscosity,0.16394814377368783,True
Viscosity,0.004451246710088563,True
Viscosity,0.01603558635113389,True
Viscosity,0.026492010137976862,True
Viscosity,0.01602412493696992,True
Viscosity,0.07451491851195247,True
Viscosity,0.045727801857222694,True
Viscosity,0.013834990998434549,True
Viscosity,0.07034220665205071,True
Viscosity,0.002966537599379926,True
Viscosity,0.07304936604269674,True
Viscosity,0.5510701557056246,True
Viscosity,0.022330468228765055,True
Viscosity,0.03481719671079064,True
Viscosity,0.07182713756168368,True
Viscosity,0.009767047795401052,True
Viscosity,0.016581901647442443,True
Viscosity,0.12539226083083377,True
Viscosity,0.02975467399141607,True
Viscosity,0.017893384038107918,True
Viscosity,0.010786453247085381,True
Viscosity,0.028154473894647758,True
Viscosity,0.11764575809950184,True
Viscosity,0.01837500920278945,True
Viscosity,0.1821827864091321,True
Viscosity,0.24341980001055918,True
Viscosity,0.11150166981141041,True
Viscosity,0.05388155985024845,True
Viscosity,0.04604291406917038,True
Viscosity,0.0414407373010065,True
Viscosity,0.01707606609243495,True
Viscosity,0.05075101638315971,True
Viscosity,0.019868683362691764,True
Viscosity,0.030664370501718885,True
Viscosity,0.019140333133165655,True
Viscosity,0.04280325544335106,True
Viscosity,0.04397855850167032,True
Viscosity,0.11159381927624334,True
Viscosity,0.04589229110490223,True
Viscosity,0.10260681318337461,True
Viscosity,0.1058254531847811,True
Viscosity,0.13333982790516785,True
Viscosity,0.1220132117593078,True
Viscosity,0.03793054935413043,True
Viscosity,0.16192400460013273,True
Viscosity,0.3468448262596711,True
Viscosity,0.07228340069081018,True
Viscosity,0.3095934354772991,True
Viscosity,0.06578214119143055,True
Viscosity,0.06204839611675328,True
Viscosity,0.09172163152505863,True
Viscosity,0.1881587764263024,True
Viscosity,0.01686954128475726,True
Viscosity,0.223544433149661,True
Viscosity,0.04168762444610197,True
Viscosity,0.08037601056014676,True
Viscosity,0.04326436244480547,True
Viscosity,0.12994987528035917,True
Viscosity,0.031210940408569865,True
Viscosity,0.10804606792512406,True
Viscosity,0.0344018499731964,True
Viscosity,0.1634401777455401,True
Viscosity,0.021584987158695945,True
Viscosity,0.11959625595128576,True
Viscosity,0.02297685396664484,True
Viscosity,0.05937625356320986,True
Viscosity,0.09830680738602515,True
Viscosity,0.12006485691626256,True
Viscosity,0.0296299256785022,True
Viscosity,0.24133328651082042,True
Viscosity,0.11482793034294003,True
Viscosity,4.6629424585553636e-05,True
Viscosity,0.014593569154893515,True
Viscosity,0.019657636093460606,True
Viscosity,0.2766401747959497,True
Viscosity,0.06785742983647536,True
Viscosity,0.028023355938839423,True
Viscosity,0.05476492640983999,True
Viscosity,0.07484267100800235,True
Viscosity,0.04160832823953431,True
Viscosity,0.1242816702126342,True
Viscosity,0.022029314258934174,True
Viscosity,0.055577427245899536,True
Viscosity,0.10785904649657385,True
Viscosity,0.15265263832781484,True
Viscosity,0.02502178774547792,True
Viscosity,0.09775960944210604,True
Viscosity,0.019336417044944376,True
Viscosity,0.019641124659492526,True
Viscosity,0.1154598487247378,True
Viscosity,0.23067374990444467,True
Viscosity,0.019350483826931164,True
Viscosity,0.1415607780794308,True
Viscosity,0.13209880445994138,True
Viscosity,0.04272260827221652,True
Viscosity,0.01766877781478282,True
Viscosity,0.02867360821036513,True
Viscosity,0.019356537692335696,True
Viscosity,0.012647129897394471,True
Viscosity,0.051713078967228654,True
Viscosity,0.0914273301116304,True
Viscosity,0.062197757901300665,True
Viscosity,0.11642198154166561,True
Viscosity,0.05781615373785254,True
Viscosity,0.13609925819965474,True
Viscosity,0.09136362265982978,True
Viscosity,0.19708320611857033,True
Viscosity,0.24602347158378723,True
Viscosity,0.0012865351962152438,True
Viscosity,0.3257062882588918,True
Viscosity,0.0411635212569883,True
Viscosity,0.24016643735796,True
Viscosity,0.030208817646469432,True
Viscosity,0.018389133298464366,True
Viscosity,0.04324681613460246,True
Viscosity,0.44538274035220793,True
Viscosity,0.03718762338815851,True
Viscosity,0.06792028364969349,True
Viscosity,0.021686824249683934,True
Viscosity,0.00030046319816490197,True
Viscosity,0.007859509616904514,True
Viscosity,0.09515205757198508,True
Viscosity,0.034997455731171634,True
Viscosity,0.04278165374345111,True
Viscosity,0.08970164557229321,True
Viscosity,0.02578739941904784,True
Viscosity,0.16996722599255554,True
Viscosity,0.0065611193034027515,True
Viscosity,0.03101064487908367,True
Viscosity,0.09899333187114978,True
Viscosity,0.05195714917823491,True
Viscosity,0.05144933254119266,True
Viscosity,0.006988656035760599,True
Viscosity,0.017951605744383148,True
Viscosity,0.30596587242738793,True
Viscosity,0.014850406391853865,True
Viscosity,0.020033383330070098,True
Viscosity,0.015462431464702497,True
Viscosity,0.062078744785798,True
Viscosity,0.08137135020127229,True
Viscosity,0.023076642345770004,True
Viscosity,0.2275086795855951,True
Viscosity,0.047293188597885116,True
Viscosity,0.00042910655626560157,True
Viscosity,0.08309174814203901,True
Viscosity,0.03730100903174982,True
Viscosity,0.013074376160628454,True
Viscosity,0.003508403292676654,True
Viscosity,0.027503552507389006,True
Viscosity,0.05661547219394425,True
Viscosity,0.07670143873184232,True
Viscosity,0.05340007601593566,True
Viscosity,0.20379040270213267,True
Viscosity,0.030323026605807435,True
Viscosity,0.01037511926609247,True
Viscosity,0.037077043475918,True
Viscosity,0.0034151154097994407,True
Viscosity,0.0349279340146369,True
Viscosity,0.09222981483757486,True
Viscosity,0.007172601905411469,True
Viscosity,0.01860959050701716,True
Viscosity,0.07833199229468257,True
Viscosity,0.028501410420267437,True
Viscosity,0.07314760587269387,True
Viscosity,0.04896028779456518,True
Viscosity,0.0037785183903107367,True
Viscosity,0.029497545159396843,True
Viscosity,0.0034214068210229875,True
Viscosity,0.03702589509657095,True
Viscosity,0.03118056824661819,True
Viscosity,0.018434201962994584,True
Viscosity,0.00572468813686644,True
Viscosity,0.007296502155640816,True
Viscosity,0.03520018506624378,True
Viscosity,0.30430370931503337,True
Viscosity,0.04452763412436678,True
Viscosity,0.12489619660537121,True
Viscosity,0.09984818023839681,True
Viscosity,0.04159316663578494,True
Viscosity,0.019351450813589022,True
Viscosity,0.13675832088377105,True
Viscosity,0.08826113252955925,True
Viscosity,0.025889333498527733,True
Viscosity,0.1984952616967478,True
Viscosity,0.03021556828340133,True
Viscosity,0.02485397037494952,True
Viscosity,0.01700151609905598,True
Viscosity,0.04112725838992892,True
Viscosity,0.053876978404455045,True
Viscosity,0.07841551480090869,True
Viscosity,0.07299361056331932,True
Viscosity,0.04397569915233568,True
Viscosity,0.062233310376143436,True
Viscosity,0.10578355411001983,True
Viscosity,0.03364326474551138,True
Viscosity,0.023650939505976964,True
Viscosity,0.4091078462055755,True
Viscosity,0.03669654724695981,True
Viscosity,0.022429302917923,True
Viscosity,0.12800913226807165,True
Viscosity,0.06422034892000927,True
Viscosity,0.10726390226617433,True
Viscosity,0.06636567459833206,True
Viscosity,0.027314839450671258,True
Viscosity,0.009316081889003902,True
Viscosity,0.15120821423630915,True
Viscosity,0.1616701331900443,True
Viscosity,0.0007377231034766396,True
Viscosity,0.04604042598300273,True
Viscosity,0.051667256887290236,True
Viscosity,0.005213016425451578,True
Viscosity,0.019466830376485778,True
Viscosity,0.10604384345780504,True
Viscosity,0.008723060600222876,True
Viscosity,0.04505189935842613,True
Viscosity,0.10033787100578007,True
Viscosity,0.11258557629743038,True
Viscosity,0.0539989544142756,True
Viscosity,0.12202040123626379,True
Viscosity,0.08124097091316784,True
Viscosity,0.09878427348539809,True
Viscosity,0.0699543276050818,True
Viscosity,0.0631792207825228,True
Viscosity,0.11799125272386668,True
Viscosity,0.02988642854669088,True
Viscosity,0.0193748197121848,True
Viscosity,0.014437358124555377,True
Viscosity,0.007881643930214288,True
Viscosity,0.1034878522548277,True
Viscosity,0.03481138969994957,True
Viscosity,0.005563746523408408,True
Viscosity,0.1363193570470116,True
Viscosity,0.11444873401418354,True
Viscosity,0.08893588678449449,True
Viscosity,0.048045648821948284,True
Viscosity,0.05061487802391085,True
Viscosity,0.05790829244116091,True
Viscosity,0.056925489097364945,True
Viscosity,0.04314451918914473,True
Viscosity,0.020562144640167812,True
Viscosity,0.045576889212770144,True
Viscosity,0.05560562869010033,True
Viscosity,0.003713759368207281,True
Viscosity,0.008616961421202163,True
Viscosity,0.028439842251300362,True
Viscosity,0.06265597553946023,True
Viscosity,0.0654115773556514,True
Viscosity,0.05535382743092722,True
Viscosity,0.04093628859157533,True
Viscosity,0.015432827892644108,True
Viscosity,0.01766188646439737,True
Viscosity,0.045246686546873915,True
Viscosity,0.09241676742554894,True
Viscosity,0.030870664929746106,True
Viscosity,0.03954593921465488,True
Viscosity,0.19282105845607234,True
Viscosity,0.061761893641253174,True
