generation,candidate_id,il_smiles,chemical_identity_key,identity_status,matched_benchmark_IL_names,identity_error
pre_audit_shortlist,UPR-0262,C(C)N1C=[N+](C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,NJMWOUFKYKNWDW-UHFFFAOYSA-N||NHHWJSXMTZIPES-UHFFFAOYSA-N,known_pair_control,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,
pre_audit_shortlist,UPR-0544,CCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,WVDDUSFOSWWJJH-UHFFFAOYSA-N||ITMCEJHCFYSIIV-UHFFFAOYSA-M,genuinely_unseen_pair,,
pre_audit_shortlist,UPR-0387,C(C)N1C=[N+](C=C1)C.O=S(=O)([O-])C(F)(F)F,NJMWOUFKYKNWDW-UHFFFAOYSA-N||ITMCEJHCFYSIIV-UHFFFAOYSA-M,known_pair_control,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,
pre_audit_shortlist,UPR-0446,C=CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,WWVMHGUBIOZASN-UHFFFAOYSA-N||ITMCEJHCFYSIIV-UHFFFAOYSA-M,genuinely_unseen_pair,,
pre_audit_shortlist,UPR-0197,CCCCCn1cc[n+](C)c1.O=C([O-])C(F)(F)F,LSFWFJFDPRFPBK-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,genuinely_unseen_pair,,
pre_audit_shortlist,UPR-0195,CCCC[n+]1cccc(C)c1.O=C([O-])C(F)(F)F,DADKKHHMGSWSPH-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,genuinely_unseen_pair,,
pre_audit_shortlist,UPR-0161,C(CCC)N1C=[N+](C=C1)C.O=S(=O)([O-])C(F)(F)F,IQQRAVYLUAZUGX-UHFFFAOYSA-N||ITMCEJHCFYSIIV-UHFFFAOYSA-M,known_pair_control,1-butyl-3-methylimidazolium trifluoromethanesulfonate,
pre_audit_shortlist,UPR-0001,C(CCC)N1C=[N+](C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,IQQRAVYLUAZUGX-UHFFFAOYSA-N||NHHWJSXMTZIPES-UHFFFAOYSA-N,known_pair_control,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
