sample_id,IL_Name,IL_SMILES,Temperature_K,Pressure_kPa,property,y_true,y_pred,absolute_error,split,split_strategy,split_short,panel,panel_title,plot_included
510,tetrabutylphosphonium L-valinate,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC,353.15,101.325,ThermalConductivity,0.153,0.15379679,0.0007967949,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
2515,tetrabutylphosphonium L-threoninate,CCCC[P+](CCCC)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],343.15,101.325,ThermalConductivity,0.15200001,0.1514505,0.0005495101,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
2809,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],283.15,50000.0,ThermalConductivity,0.19000001,0.18913186,0.00086815655,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
383,1-ethyl-3-methylimidazolium acetate,CC(=O)[O-].CC[n+]1ccn(C)c1,293.15,101.325,ThermalConductivity,0.21100001,0.20954032,0.001459688,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
5100,tributylmethylphosphonium methylsulfate,COS(=O)(=O)[O-].C(CCC)[P+](C)(CCCC)CCCC,303.15,101.325,ThermalConductivity,0.15900001,0.15841533,0.00058467686,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
3259,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCC[n+]1ccn(C)c1.F[Sb-](F)(F)(F)(F)F,313.15,60000.0,ThermalConductivity,0.143,0.14435738,0.0013573766,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
1977,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,101.325,ThermalConductivity,0.12584999,0.12621431,0.0003643185,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
3039,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,343.0,101.325,ThermalConductivity,0.143,0.14376155,0.00076153874,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
3339,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,313.4,101.325,ThermalConductivity,0.163,0.16294123,5.877018e-05,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
1597,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.0,101.325,ThermalConductivity,0.126,0.12602444,2.4437904e-05,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
3511,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,293.15,40000.0,ThermalConductivity,0.151,0.15148102,0.00048102438,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
750,trihexyl(tetradecyl)phosphonium hexanoate,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,329.17,101.325,ThermalConductivity,0.151,0.1515191,0.00051911175,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
3262,1-butyl-3-methyl-1H-imidazolium tetracyanoborate,CCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,283.15,101.325,ThermalConductivity,0.17799997,0.17947331,0.0014733374,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
2520,tetrabutylphosphonium L-cysteinate,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CS)C(=O)[O-],343.15,101.325,ThermalConductivity,0.147,0.14727888,0.00027887523,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
2860,1-butyl-3-methylimidazolium tetrafluoroborate,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.1,101.325,ThermalConductivity,0.151,0.1705673,0.01956731,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
1515,1-methyl-3-octylimidazolium tetrafluoroborate,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,334.4,20000.0,ThermalConductivity,0.164,0.16418758,0.00018757582,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
2438,"N,N-dibutyl-N-methyl-1-butanaminium L-lysinate",CCCC[N+](C)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],298.15,101.325,ThermalConductivity,0.171,0.17033252,0.0006674826,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
2810,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],293.15,30000.0,ThermalConductivity,0.181,0.18212925,0.0011292547,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
54,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,293.16,101.325,ThermalConductivity,0.186,0.18438646,0.0016135424,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
2440,"N,N-dibutyl-N-methyl-1-butanaminium 2-aminoethanesulfonate",CCCC[N+](C)(CCCC)CCCC.NCCS(=O)(=O)[O-],343.15,101.325,ThermalConductivity,0.156,0.1567865,0.0007864982,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
3520,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.15,65000.0,ThermalConductivity,0.156,0.15364212,0.0023578852,test,Random point,Point,F,Thermal conductivity multi-split parity plot,True
4473,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,311.1,101.325,ThermalConductivity,0.13,0.12748763,0.0025123656,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
4034,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,273.15,101.325,ThermalConductivity,0.1941,0.20132107,0.007221058,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
4036,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,283.15,101.325,ThermalConductivity,0.1948,0.20038642,0.0055864155,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
4038,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,293.15,101.325,ThermalConductivity,0.19139999,0.19951773,0.008117735,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
4043,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,303.15,101.325,ThermalConductivity,0.1959,0.19553548,0.0003645122,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
4046,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,313.15,101.325,ThermalConductivity,0.1915,0.19597794,0.004477948,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
4049,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,323.15,101.325,ThermalConductivity,0.19059998,0.19881995,0.008219972,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
4052,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,333.15,101.325,ThermalConductivity,0.1908,0.1987442,0.007944196,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
4055,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,343.15,101.325,ThermalConductivity,0.1917,0.1985175,0.0068175048,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
4058,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,353.15,101.325,ThermalConductivity,0.19019999,0.19797759,0.0077776015,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
3222,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],300.0,101.325,ThermalConductivity,0.21,0.19707066,0.012929335,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
3324,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],375.0,101.325,ThermalConductivity,0.21,0.18480319,0.025196806,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
3348,1-ethyl-3-methylimidazolium trifluoroacetate,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,300.0,101.325,ThermalConductivity,0.17000002,0.15002269,0.019977331,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
3385,1-ethyl-3-methylimidazolium trifluoroacetate,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,375.0,101.325,ThermalConductivity,0.17000002,0.15665032,0.013349697,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
3457,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,300.0,101.325,ThermalConductivity,0.16,0.14633252,0.013667479,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
3655,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,375.0,101.325,ThermalConductivity,0.16,0.14738953,0.012610465,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1205,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,280.03,101.325,ThermalConductivity,0.12899998,0.12965141,0.00065143406,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1216,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,288.73,101.325,ThermalConductivity,0.128,0.12949306,0.0014930516,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1219,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.0,101.325,ThermalConductivity,0.128,0.12940413,0.0014041215,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1235,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,297.76,101.325,ThermalConductivity,0.128,0.1292958,0.0012957901,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1251,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.0,101.325,ThermalConductivity,0.128,0.12916481,0.0011648089,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1266,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,307.59,101.325,ThermalConductivity,0.1279,0.12903969,0.0011396855,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1281,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.0,101.325,ThermalConductivity,0.128,0.12888016,0.000880152,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1303,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.58,101.325,ThermalConductivity,0.127,0.12870383,0.0017038286,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1312,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.0,101.325,ThermalConductivity,0.126,0.12855847,0.0025584698,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1330,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.58,101.325,ThermalConductivity,0.126,0.1283717,0.0023716986,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1339,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.0,101.325,ThermalConductivity,0.126,0.12822294,0.0022229403,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1353,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,337.48,101.325,ThermalConductivity,0.126,0.12807147,0.00207147,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1367,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.0,101.325,ThermalConductivity,0.12499999,0.12788211,0.0028821155,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1376,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,347.72,101.325,ThermalConductivity,0.126,0.12771565,0.0017156452,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1386,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.0,101.325,ThermalConductivity,0.126,0.12752208,0.0015220791,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1392,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,357.76,101.325,ThermalConductivity,0.124000005,0.12733924,0.0033392385,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1135,1-octylpyridinium tetrafluoroborate,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,294.2,100.0,ThermalConductivity,0.16,0.16002275,2.2754073e-05,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1136,1-octylpyridinium tetrafluoroborate,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,294.2,10000.0,ThermalConductivity,0.163,0.16209933,0.0009006709,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1137,1-octylpyridinium tetrafluoroborate,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,294.2,20000.0,ThermalConductivity,0.165,0.16339712,0.0016028881,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1144,1-octylpyridinium tetrafluoroborate,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,314.3,100.0,ThermalConductivity,0.16,0.15905763,0.00094236434,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1145,1-octylpyridinium tetrafluoroborate,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,314.3,10000.0,ThermalConductivity,0.16100001,0.16098173,1.8283725e-05,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1146,1-octylpyridinium tetrafluoroborate,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,314.3,20000.0,ThermalConductivity,0.164,0.16220361,0.0017963946,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1153,1-octylpyridinium tetrafluoroborate,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,334.3,100.0,ThermalConductivity,0.15799999,0.15805407,5.4076314e-05,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1154,1-octylpyridinium tetrafluoroborate,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,334.3,10000.0,ThermalConductivity,0.15900001,0.1608081,0.001808092,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
1155,1-octylpyridinium tetrafluoroborate,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,334.3,20000.0,ThermalConductivity,0.16100001,0.16133957,0.00033955276,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
276,2-hydroxyethylammonium lactate,CC(O)C(=O)[O-].[NH3+]CCO,298.15,101.325,ThermalConductivity,0.25499997,0.207086,0.04791397,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
2207,tetrabutylphosphonium L-cysteinate,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CS)C(=O)[O-],298.15,101.325,ThermalConductivity,0.15200001,0.15677454,0.0047745258,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
2208,tetrabutylphosphonium L-cysteinate,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CS)C(=O)[O-],303.15,101.325,ThermalConductivity,0.151,0.15637495,0.005374953,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
2209,tetrabutylphosphonium L-cysteinate,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CS)C(=O)[O-],313.15,101.325,ThermalConductivity,0.15,0.15556125,0.0055612475,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
2210,tetrabutylphosphonium L-cysteinate,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CS)C(=O)[O-],323.15,101.325,ThermalConductivity,0.149,0.15474889,0.005748883,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
2211,tetrabutylphosphonium L-cysteinate,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CS)C(=O)[O-],333.15,101.325,ThermalConductivity,0.148,0.15397613,0.0059761256,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
2212,tetrabutylphosphonium L-cysteinate,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CS)C(=O)[O-],343.15,101.325,ThermalConductivity,0.147,0.15326299,0.006262988,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
2213,tetrabutylphosphonium L-cysteinate,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CS)C(=O)[O-],353.15,101.325,ThermalConductivity,0.146,0.15261227,0.006612271,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
3981,tributylmethylphosphonium methylsulfate,COS(=O)(=O)[O-].C(CCC)[P+](C)(CCCC)CCCC,293.15,101.325,ThermalConductivity,0.16,0.15643534,0.0035646558,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
3989,tributylmethylphosphonium methylsulfate,COS(=O)(=O)[O-].C(CCC)[P+](C)(CCCC)CCCC,303.15,101.325,ThermalConductivity,0.15900001,0.15554367,0.0034563392,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
3996,tributylmethylphosphonium methylsulfate,COS(=O)(=O)[O-].C(CCC)[P+](C)(CCCC)CCCC,313.15,101.325,ThermalConductivity,0.15900001,0.1547428,0.004257202,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
4003,tributylmethylphosphonium methylsulfate,COS(=O)(=O)[O-].C(CCC)[P+](C)(CCCC)CCCC,323.15,101.325,ThermalConductivity,0.15799999,0.15403838,0.003961608,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
4006,tributylmethylphosphonium methylsulfate,COS(=O)(=O)[O-].C(CCC)[P+](C)(CCCC)CCCC,333.15,101.325,ThermalConductivity,0.157,0.15343516,0.0035648495,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
4009,tributylmethylphosphonium methylsulfate,COS(=O)(=O)[O-].C(CCC)[P+](C)(CCCC)CCCC,343.15,101.325,ThermalConductivity,0.157,0.15292631,0.0040736943,test,Random IL,IL,F,Thermal conductivity multi-split parity plot,True
3331,"1,3-dibutyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide",CCCCn1cc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,273.15,101.325,ThermalConductivity,0.12089999,0.12303071,0.002130717,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
3333,"1,3-dibutyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide",CCCCn1cc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.15,101.325,ThermalConductivity,0.12029999,0.123209685,0.0029096976,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
3335,"1,3-dibutyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide",CCCCn1cc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.15,101.325,ThermalConductivity,0.1188,0.12336298,0.0045629814,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
3338,"1,3-dibutyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide",CCCCn1cc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,101.325,ThermalConductivity,0.119799994,0.12349231,0.003692314,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
3340,"1,3-dibutyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide",CCCCn1cc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,101.325,ThermalConductivity,0.117599994,0.12359962,0.0059996247,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
3342,"1,3-dibutyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide",CCCCn1cc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,101.325,ThermalConductivity,0.117,0.12368687,0.0066868737,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
3344,"1,3-dibutyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide",CCCCn1cc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,101.325,ThermalConductivity,0.117599994,0.12375634,0.0061563477,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
3346,"1,3-dibutyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide",CCCCn1cc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,101.325,ThermalConductivity,0.1171,0.12381058,0.0067105815,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
3348,"1,3-dibutyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide",CCCCn1cc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.15,101.325,ThermalConductivity,0.116399996,0.12385281,0.007452816,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
5431,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,311.1,101.325,ThermalConductivity,0.13,0.12298238,0.0070176125,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2476,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],283.15,5000.0,ThermalConductivity,0.181,0.16720915,0.013790846,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2472,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],283.15,10000.0,ThermalConductivity,0.18199998,0.16734041,0.014659569,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2473,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],283.15,20000.0,ThermalConductivity,0.18299997,0.168853,0.014146969,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2474,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],283.15,30000.0,ThermalConductivity,0.18399997,0.17173523,0.012264743,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2475,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],283.15,40000.0,ThermalConductivity,0.18699999,0.17487521,0.012124777,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2477,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],283.15,50000.0,ThermalConductivity,0.19000001,0.17766218,0.012337834,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2478,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],283.15,60000.0,ThermalConductivity,0.18899998,0.17998554,0.009014443,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2479,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],283.15,65000.0,ThermalConductivity,0.19099998,0.1809869,0.010013089,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2484,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],293.15,5000.0,ThermalConductivity,0.176,0.16718383,0.008816168,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2480,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],293.15,10000.0,ThermalConductivity,0.176,0.16718736,0.008812636,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2481,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],293.15,20000.0,ThermalConductivity,0.17999999,0.16820897,0.011791021,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2482,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],293.15,30000.0,ThermalConductivity,0.181,0.17053635,0.01046364,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2483,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],293.15,40000.0,ThermalConductivity,0.18399997,0.17319034,0.01080963,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
