sample_id,IL_Name,IL_SMILES,Temperature_K,Pressure_kPa,property,y_true,y_pred,absolute_error,split,split_strategy,split_short,panel,panel_title,plot_included
3893,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,301.2,101.325,Density,1234.7,1202.1592,32.54077,test,Random IL,IL,A,Density multi-split parity plot,True
3894,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,302.2,101.325,Density,1234.1001,1201.1605,32.939575,test,Random IL,IL,A,Density multi-split parity plot,True
3895,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,303.15,101.325,Density,1232.5999,1200.2141,32.385742,test,Random IL,IL,A,Density multi-split parity plot,True
3896,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,303.2,101.325,Density,1233.4,1200.1643,33.235718,test,Random IL,IL,A,Density multi-split parity plot,True
3897,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,304.2,101.325,Density,1232.6997,1199.1708,33.52893,test,Random IL,IL,A,Density multi-split parity plot,True
3898,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,305.2,101.325,Density,1231.9999,1198.1802,33.819702,test,Random IL,IL,A,Density multi-split parity plot,True
3899,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,306.2,101.325,Density,1231.4003,1197.1921,34.20813,test,Random IL,IL,A,Density multi-split parity plot,True
3900,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,307.2,101.325,Density,1230.6998,1196.2073,34.492554,test,Random IL,IL,A,Density multi-split parity plot,True
3901,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,308.2,101.325,Density,1230.1332,1195.2255,34.907715,test,Random IL,IL,A,Density multi-split parity plot,True
3902,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,313.15,101.325,Density,1225.6002,1190.4136,35.186646,test,Random IL,IL,A,Density multi-split parity plot,True
3903,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,313.2,101.325,Density,1226.4667,1190.3654,36.10132,test,Random IL,IL,A,Density multi-split parity plot,True
3904,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,318.2,101.325,Density,1223.2502,1185.6091,37.641113,test,Random IL,IL,A,Density multi-split parity plot,True
3905,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,323.2,101.325,Density,1219.7666,1180.9952,38.771362,test,Random IL,IL,A,Density multi-split parity plot,True
3907,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,333.2,101.325,Density,1213.3999,1172.3536,41.046265,test,Random IL,IL,A,Density multi-split parity plot,True
3909,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,343.2,101.325,Density,1206.3,1164.6017,41.698364,test,Random IL,IL,A,Density multi-split parity plot,True
3911,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,COCCOCCOS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,353.2,101.325,Density,1199.5001,1157.6769,41.823242,test,Random IL,IL,A,Density multi-split parity plot,True
3756,1-ethyl-3-methylimidazolium heptachlorodialuminate,CCn1cc[n+](C)c1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,293.15,100.0,Density,1395.3,1392.0902,3.2098389,test,Random IL,IL,A,Density multi-split parity plot,True
3757,1-ethyl-3-methylimidazolium heptachlorodialuminate,CCn1cc[n+](C)c1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,303.15,100.0,Density,1385.8003,1384.7732,1.0270996,test,Random IL,IL,A,Density multi-split parity plot,True
3758,1-ethyl-3-methylimidazolium heptachlorodialuminate,CCn1cc[n+](C)c1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,313.15,100.0,Density,1376.4999,1377.2214,0.7215576,test,Random IL,IL,A,Density multi-split parity plot,True
3759,1-ethyl-3-methylimidazolium heptachlorodialuminate,CCn1cc[n+](C)c1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,323.15,100.0,Density,1367.2,1369.9832,2.7832031,test,Random IL,IL,A,Density multi-split parity plot,True
3760,1-ethyl-3-methylimidazolium heptachlorodialuminate,CCn1cc[n+](C)c1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,333.15,100.0,Density,1358.0002,1363.3499,5.3496094,test,Random IL,IL,A,Density multi-split parity plot,True
3761,1-ethyl-3-methylimidazolium heptachlorodialuminate,CCn1cc[n+](C)c1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,343.15,100.0,Density,1348.8999,1357.1522,8.252319,test,Random IL,IL,A,Density multi-split parity plot,True
3762,1-ethyl-3-methylimidazolium heptachlorodialuminate,CCn1cc[n+](C)c1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,353.15,100.0,Density,1339.8004,1351.1608,11.360352,test,Random IL,IL,A,Density multi-split parity plot,True
4034,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,273.15,101.325,Density,1208.8002,1228.749,19.948853,test,Random IL,IL,A,Density multi-split parity plot,True
4035,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,278.15,101.325,Density,1205.3,1226.2712,20.971191,test,Random IL,IL,A,Density multi-split parity plot,True
4036,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,283.15,101.325,Density,1201.7999,1223.6522,21.852295,test,Random IL,IL,A,Density multi-split parity plot,True
4037,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,288.15,101.325,Density,1198.4001,1220.8925,22.49231,test,Random IL,IL,A,Density multi-split parity plot,True
4038,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,293.15,101.325,Density,1194.6665,1217.9979,23.33142,test,Random IL,IL,A,Density multi-split parity plot,True
4040,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,298.15,101.325,Density,1191.7999,1214.9741,23.174194,test,Random IL,IL,A,Density multi-split parity plot,True
4043,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,303.15,101.325,Density,1188.0999,1211.8323,23.732422,test,Random IL,IL,A,Density multi-split parity plot,True
4044,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,308.15,101.325,Density,1185.2,1208.5804,23.380493,test,Random IL,IL,A,Density multi-split parity plot,True
4046,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,313.15,101.325,Density,1182.4333,1205.2272,22.793823,test,Random IL,IL,A,Density multi-split parity plot,True
4048,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,318.15,101.325,Density,1178.7001,1201.7719,23.071777,test,Random IL,IL,A,Density multi-split parity plot,True
4049,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,323.15,101.325,Density,1176.0669,1198.2122,22.145264,test,Random IL,IL,A,Density multi-split parity plot,True
4050,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,328.15,101.325,Density,1172.0999,1194.5497,22.44983,test,Random IL,IL,A,Density multi-split parity plot,True
4052,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,333.15,101.325,Density,1170.0332,1190.7996,20.766357,test,Random IL,IL,A,Density multi-split parity plot,True
4053,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,338.15,101.325,Density,1165.7001,1186.9917,21.291626,test,Random IL,IL,A,Density multi-split parity plot,True
4055,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,343.15,101.325,Density,1163.9333,1183.1621,19.22876,test,Random IL,IL,A,Density multi-split parity plot,True
4057,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,348.15,101.325,Density,1159.1998,1179.3425,20.1427,test,Random IL,IL,A,Density multi-split parity plot,True
4058,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,353.15,101.325,Density,1157.9999,1175.5549,17.555054,test,Random IL,IL,A,Density multi-split parity plot,True
4059,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,358.15,101.325,Density,1152.9003,1171.8104,18.910156,test,Random IL,IL,A,Density multi-split parity plot,True
4060,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,363.15,101.325,Density,1151.7501,1168.1123,16.362183,test,Random IL,IL,A,Density multi-split parity plot,True
4061,1-ethyl-3-methylimidazolium methylphosphonate,CP([O-])([O-])=O.C(C)N1C=[N+](C=C1)C.C(C)N1C=[N+](C=C1)C,373.15,101.325,Density,1147.6002,1160.8499,13.249634,test,Random IL,IL,A,Density multi-split parity plot,True
3193,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],278.15,101.325,Density,1129.7001,1128.8892,0.8109131,test,Random IL,IL,A,Density multi-split parity plot,True
3195,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],283.0,101.325,Density,1125.1,1125.9463,0.8463135,test,Random IL,IL,A,Density multi-split parity plot,True
3196,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],283.15,101.0,Density,1124.4998,1125.8572,1.3574219,test,Random IL,IL,A,Density multi-split parity plot,True
3197,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],283.15,101.325,Density,1127.3248,1125.8567,1.4681396,test,Random IL,IL,A,Density multi-split parity plot,True
3199,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],288.0,101.325,Density,1122.2002,1122.9886,0.78845215,test,Random IL,IL,A,Density multi-split parity plot,True
3200,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],288.15,100.0,Density,1122.7001,1122.902,0.2019043,test,Random IL,IL,A,Density multi-split parity plot,True
3201,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],288.15,101.325,Density,1124.1599,1122.9009,1.2590332,test,Random IL,IL,A,Density multi-split parity plot,True
3204,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],292.9,101.325,Density,1119.3,1120.1436,0.84350586,test,Random IL,IL,A,Density multi-split parity plot,True
3205,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],293.15,100.0,Density,1119.8002,1120.0005,0.20031738,test,Random IL,IL,A,Density multi-split parity plot,True
3206,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],293.15,101.0,Density,1118.3002,1119.9999,1.699707,test,Random IL,IL,A,Density multi-split parity plot,True
3207,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],293.15,101.3,Density,1116.0,1119.9999,3.999878,test,Random IL,IL,A,Density multi-split parity plot,True
3208,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],293.15,101.325,Density,1119.899,1119.9999,0.10083008,test,Random IL,IL,A,Density multi-split parity plot,True
3214,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],298.0,101.325,Density,1115.8999,1117.2225,1.3226318,test,Random IL,IL,A,Density multi-split parity plot,True
3220,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],298.1,101.325,Density,1118.0,1117.1654,0.8345947,test,Random IL,IL,A,Density multi-split parity plot,True
3215,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],298.15,100.0,Density,1115.7999,1117.1378,1.3378906,test,Random IL,IL,A,Density multi-split parity plot,True
3216,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],298.15,101.0,Density,1115.1,1117.1373,2.0373535,test,Random IL,IL,A,Density multi-split parity plot,True
3217,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],298.15,101.3,Density,1113.0,1117.1373,4.137329,test,Random IL,IL,A,Density multi-split parity plot,True
3218,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],298.15,101.325,Density,1116.6553,1117.1373,0.48205566,test,Random IL,IL,A,Density multi-split parity plot,True
3223,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],300.15,101.325,Density,1115.1,1116.0005,0.9005127,test,Random IL,IL,A,Density multi-split parity plot,True
3225,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],303.0,101.325,Density,1113.0,1114.3876,1.3875732,test,Random IL,IL,A,Density multi-split parity plot,True
3226,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],303.15,100.0,Density,1112.1501,1114.3031,2.152954,test,Random IL,IL,A,Density multi-split parity plot,True
3227,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],303.15,101.0,Density,1112.2,1114.3031,2.1031494,test,Random IL,IL,A,Density multi-split parity plot,True
3228,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],303.15,101.3,Density,1108.9998,1114.3031,5.3033447,test,Random IL,IL,A,Density multi-split parity plot,True
3229,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],303.15,101.325,Density,1113.71,1114.3031,0.59313965,test,Random IL,IL,A,Density multi-split parity plot,True
3231,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],303.29,101.325,Density,1113.2001,1114.224,1.0239258,test,Random IL,IL,A,Density multi-split parity plot,True
3234,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],308.0,101.325,Density,1109.5001,1111.5753,2.0751953,test,Random IL,IL,A,Density multi-split parity plot,True
3235,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],308.15,100.0,Density,1109.4668,1111.4917,2.0249023,test,Random IL,IL,A,Density multi-split parity plot,True
3236,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],308.15,101.3,Density,1106.0002,1111.4917,5.491455,test,Random IL,IL,A,Density multi-split parity plot,True
3237,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],308.15,101.325,Density,1110.7172,1111.4917,0.77453613,test,Random IL,IL,A,Density multi-split parity plot,True
3239,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],308.29,101.325,Density,1110.1998,1111.4133,1.213501,test,Random IL,IL,A,Density multi-split parity plot,True
3245,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],313.0,101.325,Density,1106.6,1108.7831,2.1831055,test,Random IL,IL,A,Density multi-split parity plot,True
3246,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],313.15,100.0,Density,1107.4003,1108.6989,1.298584,test,Random IL,IL,A,Density multi-split parity plot,True
3247,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],313.15,101.0,Density,1106.2002,1108.6996,2.4993896,test,Random IL,IL,A,Density multi-split parity plot,True
3248,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],313.15,101.3,Density,1102.9998,1108.6996,5.699829,test,Random IL,IL,A,Density multi-split parity plot,True
3249,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],313.15,101.325,Density,1107.5908,1108.6996,1.1087646,test,Random IL,IL,A,Density multi-split parity plot,True
3251,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],313.29,101.325,Density,1107.0,1108.6217,1.6217041,test,Random IL,IL,A,Density multi-split parity plot,True
3254,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],317.9,101.325,Density,1103.8,1106.0624,2.262329,test,Random IL,IL,A,Density multi-split parity plot,True
3255,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],318.15,100.0,Density,1104.5999,1105.9231,1.3232422,test,Random IL,IL,A,Density multi-split parity plot,True
3256,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],318.15,101.3,Density,1100.0001,1105.9242,5.9240723,test,Random IL,IL,A,Density multi-split parity plot,True
3257,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],318.15,101.325,Density,1104.5913,1105.9242,1.3328857,test,Random IL,IL,A,Density multi-split parity plot,True
3260,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],318.29,101.325,Density,1104.0,1105.8468,1.8468018,test,Random IL,IL,A,Density multi-split parity plot,True
3265,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],323.0,101.325,Density,1100.9001,1103.2428,2.3426514,test,Random IL,IL,A,Density multi-split parity plot,True
3266,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],323.15,100.0,Density,1101.3999,1103.1592,1.7592773,test,Random IL,IL,A,Density multi-split parity plot,True
3267,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],323.15,101.0,Density,1100.2,1103.1597,2.9597168,test,Random IL,IL,A,Density multi-split parity plot,True
3268,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],323.15,101.3,Density,1096.0001,1103.1602,7.160034,test,Random IL,IL,A,Density multi-split parity plot,True
3269,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],323.15,101.325,Density,1101.3463,1103.1602,1.8138428,test,Random IL,IL,A,Density multi-split parity plot,True
3271,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],323.29,101.325,Density,1101.1998,1103.0829,1.8830566,test,Random IL,IL,A,Density multi-split parity plot,True
3274,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],328.0,101.325,Density,1098.6,1100.4817,1.8817139,test,Random IL,IL,A,Density multi-split parity plot,True
3275,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],328.15,100.0,Density,1098.2999,1100.3973,2.097412,test,Random IL,IL,A,Density multi-split parity plot,True
3276,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],328.15,101.3,Density,1093.0002,1100.3983,7.3980713,test,Random IL,IL,A,Density multi-split parity plot,True
3277,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],328.15,101.325,Density,1098.3182,1100.3983,2.0800781,test,Random IL,IL,A,Density multi-split parity plot,True
3283,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],333.0,101.325,Density,1095.1,1097.7119,2.6119385,test,Random IL,IL,A,Density multi-split parity plot,True
3284,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],333.15,100.0,Density,1095.4003,1097.6271,2.2268066,test,Random IL,IL,A,Density multi-split parity plot,True
3285,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],333.15,101.3,Density,1090.0004,1097.6282,7.6278076,test,Random IL,IL,A,Density multi-split parity plot,True
3286,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],333.15,101.325,Density,1095.4128,1097.6282,2.215332,test,Random IL,IL,A,Density multi-split parity plot,True
3291,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],337.9,101.325,Density,1092.8,1094.9778,2.1777344,test,Random IL,IL,A,Density multi-split parity plot,True
3293,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],338.15,100.0,Density,1092.9001,1094.8358,1.935669,test,Random IL,IL,A,Density multi-split parity plot,True
3295,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],338.15,101.325,Density,1092.4359,1094.8374,2.4014893,test,Random IL,IL,A,Density multi-split parity plot,True
3297,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],338.18,101.3,Density,1087.0002,1094.8207,7.8204346,test,Random IL,IL,A,Density multi-split parity plot,True
3305,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],343.1,101.325,Density,1089.4001,1092.0427,2.6425781,test,Random IL,IL,A,Density multi-split parity plot,True
3302,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],343.15,101.3,Density,1084.0001,1092.0146,8.014526,test,Random IL,IL,A,Density multi-split parity plot,True
3303,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],343.15,101.325,Density,1089.4786,1092.0146,2.5360107,test,Random IL,IL,A,Density multi-split parity plot,True
3310,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],348.0,101.325,Density,1085.8999,1089.2365,3.3365479,test,Random IL,IL,A,Density multi-split parity plot,True
3311,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],348.15,101.325,Density,1088.0249,1089.1503,1.1253662,test,Random IL,IL,A,Density multi-split parity plot,True
3315,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],353.0,101.325,Density,1083.6001,1086.3251,2.7249756,test,Random IL,IL,A,Density multi-split parity plot,True
3316,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],353.15,101.325,Density,1084.9397,1086.2369,1.2972412,test,Random IL,IL,A,Density multi-split parity plot,True
3318,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],358.15,101.325,Density,1083.1667,1083.2675,0.10070801,test,Random IL,IL,A,Density multi-split parity plot,True
3320,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],363.15,101.325,Density,1080.3334,1080.2365,0.09692383,test,Random IL,IL,A,Density multi-split parity plot,True
3328,1-ethyl-3-methylimidazolium trifluoroacetate,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,278.15,101.0,Density,1307.0002,1342.8993,35.899048,test,Random IL,IL,A,Density multi-split parity plot,True
3329,1-ethyl-3-methylimidazolium trifluoroacetate,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,278.15,101.325,Density,1307.8998,1342.9011,35.001343,test,Random IL,IL,A,Density multi-split parity plot,True
3332,1-ethyl-3-methylimidazolium trifluoroacetate,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,283.15,101.325,Density,1303.9004,1340.7201,36.819702,test,Random IL,IL,A,Density multi-split parity plot,True
3334,1-ethyl-3-methylimidazolium trifluoroacetate,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,288.15,101.0,Density,1299.0001,1338.3177,39.317627,test,Random IL,IL,A,Density multi-split parity plot,True
3335,1-ethyl-3-methylimidazolium trifluoroacetate,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,288.15,101.325,Density,1299.8,1338.3196,38.51953,test,Random IL,IL,A,Density multi-split parity plot,True
3338,1-ethyl-3-methylimidazolium trifluoroacetate,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,293.15,100.0,Density,1293.0002,1335.695,42.694702,test,Random IL,IL,A,Density multi-split parity plot,True
3340,1-ethyl-3-methylimidazolium trifluoroacetate,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,293.15,101.325,Density,1295.6998,1335.704,40.00415,test,Random IL,IL,A,Density multi-split parity plot,True
3342,1-ethyl-3-methylimidazolium trifluoroacetate,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,295.1,101.325,Density,1285.0001,1334.626,49.625854,test,Random IL,IL,A,Density multi-split parity plot,True
3346,1-ethyl-3-methylimidazolium trifluoroacetate,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,298.1,101.0,Density,1300.9999,1332.9019,31.901978,test,Random IL,IL,A,Density multi-split parity plot,True
3343,1-ethyl-3-methylimidazolium trifluoroacetate,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,298.15,100.0,Density,1289.0001,1332.865,43.86487,test,Random IL,IL,A,Density multi-split parity plot,True
