Names,Temperature,Pressure,ActualValue,ErrorValue,Name_clean,Cation,Anion,CationSMILES,AnionSMILES,SMILES,SMILES_status
"2-methoxy-N,N,N-trimethylethan-1-aminium trifluoro(perfluoropropyl)borate",298.1,101.325,0.076,0.004,"2-methoxy-N,N,N-trimethylethan-1-aminium trifluoro(perfluoropropyl)borate","2-methoxy-N,N,N-trimethylethan-1-aminium",trifluoro(perfluoropropyl)borate,,,,parsed;cation=unresolved;anion=unresolved
"N-ethyl-2-methoxy-N,N-dimethylethan-1-aminium trifluoro(perfluoropropyl)borate",298.1,101.325,0.07,0.003,"N-ethyl-2-methoxy-N,N-dimethylethan-1-aminium trifluoro(perfluoropropyl)borate","N-ethyl-2-methoxy-N,N-dimethylethan-1-aminium",trifluoro(perfluoropropyl)borate,,,,parsed;cation=unresolved;anion=unresolved
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(perfluoropropyl)borate",298.1,101.325,0.088,0.004,"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(perfluoropropyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(perfluoropropyl)borate,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-2-methoxyethan-1-aminium trifluoro(perfluoropropyl)borate Chemical Formula: C12H22BF10NO",298.1,101.325,0.091,0.005,"N,N,N-triethyl-2-methoxyethan-1-aminium trifluoro(perfluoropropyl)borate","N,N,N-triethyl-2-methoxyethan-1-aminium",trifluoro(perfluoropropyl)borate,,,,parsed;cation=unresolved;anion=unresolved
diethylammonium acetate,298.15,101.0,0.0587,0.0038,diethylammonium acetate,diethylammonium,acetate,,CC(=O)[O-],,parsed;cation=unresolved;anion=builtin
1-ethyl-3-methylimidazolium dicyanamide,259.516,101.325,0.0627,0.0014,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,259.637,101.325,0.0625,0.0014,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,259.949,101.325,0.0605,0.0014,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,260.194,101.325,0.0604,0.0014,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,260.293,101.325,0.0635,0.0014,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,260.526,101.325,0.0629,0.0014,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,260.57,101.325,0.0632,0.0014,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,260.955,101.325,0.0589,0.0013,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,261.104,101.325,0.0626,0.0014,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,261.214,101.325,0.0574,0.0013,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,261.337,101.325,0.0607,0.0014,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,261.79,101.325,0.0561,0.0013,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,261.852,101.325,0.0595,0.0013,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,262.642,101.325,0.0541,0.0012,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,262.66,101.325,0.0573,0.0013,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,262.732,101.325,0.0556,0.0013,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,262.849,101.325,0.0523,0.0012,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,263.488,101.325,0.0521,0.0012,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,263.494,101.325,0.055,0.0012,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,264.295,101.325,0.0503,0.0011,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,264.328,101.325,0.0525,0.0012,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,264.332,101.325,0.0494,0.0011,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,264.691,101.325,0.0484,0.0011,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,265.158,101.325,0.0518,0.0012,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,265.167,101.325,0.0482,0.0011,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,265.984,101.325,0.0484,0.0011,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,265.995,101.325,0.0459,0.001,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,266.047,101.325,0.0472,0.0011,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,266.776,101.325,0.04398,0.00099,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,266.805,101.325,0.0467,0.0011,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,266.817,101.325,0.0445,0.001,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,267.622,101.325,0.0443,0.001,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,267.634,101.325,0.0428,0.00097,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,268.018,101.325,0.044,0.001,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,268.436,101.325,0.04292,0.00097,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,268.449,101.325,0.04068,0.00092,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,269.16,101.325,0.03875,0.00087,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,269.248,101.325,0.04167,0.00094,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,269.261,101.325,0.0396,0.00089,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,270.056,101.325,0.03998,0.0009,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,270.072,101.325,0.03773,0.00085,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,270.253,101.325,0.03929,0.00089,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,270.866,101.325,0.03875,0.00088,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,270.882,101.325,0.03683,0.00083,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,271.673,101.325,0.03738,0.00084,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,271.684,101.325,0.03536,0.0008,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,271.996,101.325,0.03526,0.00081,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,272.479,101.325,0.03632,0.00082,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,272.49,101.325,0.03411,0.00077,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,272.852,101.325,0.03442,0.00078,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,273.287,101.325,0.03499,0.00079,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,273.296,101.325,0.03335,0.00075,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,274.09,101.325,0.03334,0.00075,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,274.102,101.325,0.03203,0.00072,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,274.891,101.325,0.03263,0.00074,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,274.909,101.325,0.03131,0.00071,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,275.7,101.325,0.03176,0.00072,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,275.715,101.325,0.02992,0.00067,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,276.506,101.325,0.03072,0.00069,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,276.518,101.325,0.02916,0.00066,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,277.318,101.325,0.03052,0.00069,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,277.319,101.325,0.02848,0.00064,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,278.127,101.325,0.02743,0.00062,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,278.149,101.325,0.02809,0.00064,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,278.945,101.325,0.02672,0.00061,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,278.987,101.325,0.02785,0.00063,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,279.78,101.325,0.02564,0.00058,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,279.83,101.325,0.02679,0.00061,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,280.62,101.325,0.02523,0.00057,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,280.664,101.325,0.02608,0.00059,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,281.459,101.325,0.02453,0.00056,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,281.48,101.325,0.02515,0.00057,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,282.278,101.325,0.02387,0.00054,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,282.296,101.325,0.02363,0.00053,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,283.067,101.325,0.02366,0.00053,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,283.12,101.325,0.02296,0.00052,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,283.851,101.325,0.02325,0.00052,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,283.919,101.325,0.02211,0.0005,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,284.638,101.325,0.02261,0.00051,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,284.706,101.325,0.02192,0.00049,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,285.423,101.325,0.0216,0.00049,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,285.489,101.325,0.02135,0.00048,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,286.211,101.325,0.02072,0.00047,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,286.268,101.325,0.0206,0.00047,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,287.004,101.325,0.02065,0.00047,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,287.048,101.325,0.01991,0.00045,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,287.796,101.325,0.0203,0.00046,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,287.833,101.325,0.0193,0.00044,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,288.593,101.325,0.01927,0.00044,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-ethyl-3-methylimidazolium dicyanamide,288.622,101.325,0.01925,0.00043,1-ethyl-3-methylimidazolium dicyanamide,1-ethyl-3-methylimidazolium,dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,CC[n+]1ccn(C)c1.N#C[N-]C#N,ok
