Name,Temperature/K,Surface_tension,ErrorValue,Name_clean,Cation,Anion,CationSMILES,AnionSMILES,SMILES,SMILES_status
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,318.0,0.0314,0.0005,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,triethyloctylammonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,323.0,0.031,0.0005,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,triethyloctylammonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,328.0,0.0306,0.0005,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,triethyloctylammonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,333.0,0.0301,0.0005,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,triethyloctylammonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,338.0,0.0297,0.0005,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,triethyloctylammonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,343.0,0.0293,0.0005,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,triethyloctylammonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,348.0,0.0289,0.0005,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,triethyloctylammonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,353.0,0.0286,0.0005,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,triethyloctylammonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,358.0,0.0281,0.0005,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,triethyloctylammonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,363.0,0.0277,0.0005,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,triethyloctylammonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,368.0,0.0273,0.0005,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,triethyloctylammonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,373.0,0.0269,0.0005,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,triethyloctylammonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,298.0,0.0357,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,303.0,0.0354,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,308.0,0.035,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,313.0,0.0347,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,318.0,0.0343,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,323.0,0.034,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,328.0,0.0336,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,333.0,0.0333,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,338.0,0.0329,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,343.0,0.0326,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,348.0,0.0322,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,353.0,0.0318,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,358.0,0.0315,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,363.0,0.0311,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,368.0,0.0307,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,373.0,0.0304,0.0005,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,triethylpentylammonium,bis(trifluoromethylsulfonyl)imide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",298.0,0.0324,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",303.0,0.032,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",308.0,0.0316,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",313.0,0.0311,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",318.0,0.0307,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",323.0,0.0302,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",328.0,0.0298,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",333.0,0.0293,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",338.0,0.029,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",343.0,0.0285,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",348.0,0.0281,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",353.0,0.0276,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",358.0,0.0273,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",363.0,0.0269,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",368.0,0.0264,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",373.0,0.026,0.0005,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N,N-triethyl-1-decanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",298.0,0.0318,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",303.0,0.0313,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",308.0,0.0309,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",313.0,0.0303,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",318.0,0.0299,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",323.0,0.0295,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",328.0,0.0291,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",333.0,0.0285,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",338.0,0.0282,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",343.0,0.0277,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",348.0,0.0272,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",353.0,0.0268,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",358.0,0.0264,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",363.0,0.026,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",368.0,0.0255,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",373.0,0.0252,0.0005,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N,N-triethyldodecan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,,,,parsed;cation=unresolved;anion=unresolved
"N,N-dimethyl-N-propyl-1-butanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",299.1,0.0384,0.0055,"N,N-dimethyl-N-propyl-1-butanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N-dimethyl-N-propyl-1-butanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N-dimethyl-N-propyl-1-butanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",300.1,0.0383,0.0055,"N,N-dimethyl-N-propyl-1-butanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N-dimethyl-N-propyl-1-butanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N-dimethyl-N-propyl-1-butanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",301.4,0.0382,0.0055,"N,N-dimethyl-N-propyl-1-butanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N-dimethyl-N-propyl-1-butanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N-dimethyl-N-propyl-1-butanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",303.0,0.0382,0.0054,"N,N-dimethyl-N-propyl-1-butanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N-dimethyl-N-propyl-1-butanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N-dimethyl-N-propyl-1-butanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",305.2,0.038,0.0054,"N,N-dimethyl-N-propyl-1-butanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N-dimethyl-N-propyl-1-butanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
"N,N-dimethyl-N-propyl-1-butanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",307.8,0.0379,0.0054,"N,N-dimethyl-N-propyl-1-butanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide","N,N-dimethyl-N-propyl-1-butanaminium","1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,,parsed;cation=unresolved;anion=unresolved
