candidate_id,candidate_type,temperature_point_count,low_temperature_K,reference_temperature_K,high_temperature_K,electrolyte_resistance_ohm_at_low_temperature,electrolyte_resistance_ohm_at_reference_temperature,electrolyte_resistance_ohm_at_high_temperature,low_temperature_resistance_ratio_to_reference,high_temperature_resistance_ratio_to_reference,high_to_low_temperature_resistance_ratio,low_temperature_resistance_retention_pct,high_temperature_resistance_retention_pct,low_temperature_conductivity_retention_pct,high_temperature_conductivity_retention_pct,electrolyte_resistance_ohm_worst,electrolyte_resistance_worst_temperature_K,joule_heating_power_W_worst,joule_heating_worst_temperature_K,steady_state_temperature_rise_K_worst,steady_state_temperature_rise_worst_temperature_K,transient_temperature_rise_K_worst,transient_temperature_rise_worst_temperature_K,reference_cell_exceedance_index_worst,reference_cell_exceedance_band_worst,reference_cell_exceedance_index_worst_temperature_K,reference_cell_exceedance_component_worst,reference_cell_exceedance_index_at_band_worst,reference_cell_exceedance_band_worst_temperature_K,reference_cell_exceedance_band_component_worst,scenario_interpretation
UPR-0091,unseen_pair_recombination,12,298.15,298.15,353.15,2.0449866667758987,2.0449866667758987,0.020925970701149443,1.0,0.01023281522619464,0.01023281522619464,100.0,1.023281522619464,100.0,9772.481745200808,2.0449866667758987,298.15,8.179946667103595,298.15,41.32991353372555,298.15,41.16451880950444,298.15,25.98348252269063,beyond_reference_tail,298.15,electrical;thermal,25.98348252269063,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0092,unseen_pair_recombination,12,298.15,298.15,353.15,0.19590630055515781,0.19590630055515781,0.05707308191099664,1.0,0.2913284654412,0.2913284654412,100.0,29.13284654412,100.0,343.2551633722294,0.19590630055515781,298.15,0.7836252022206313,298.15,3.968779351913673,298.15,3.962039806670022,298.15,4.441062111547653,beyond_reference_tail,343.15,electrical;thermal,4.441062111547653,343.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0093,unseen_pair_recombination,12,298.15,298.15,353.15,0.014349421578730799,0.014349421578730799,0.0036548139839743575,1.0,0.25470113648285636,0.25470113648285636,100.0,25.470113648285636,100.0,392.6170153022889,0.014349421578730799,298.15,0.057397686314923195,298.15,0.29018540840985574,298.15,0.2896049265508605,298.15,0.2684661207310067,within_reference_envelope,353.15,none,0.2684661207310067,353.15,none,conditional_liquid_phase_not_verified
UPR-0094,unseen_pair_recombination,12,298.15,298.15,353.15,0.8430482469880489,0.8430482469880489,0.08598402023163548,1.0,0.10199181427495975,0.10199181427495975,100.0,10.199181427495974,100.0,980.4708418109907,0.8430482469880489,298.15,3.3721929879521957,298.15,17.080556931550188,298.15,16.800700520482202,298.15,10.7117223536399,beyond_reference_tail,298.15,electrical;thermal,10.7117223536399,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0095,unseen_pair_recombination,12,298.15,298.15,353.15,0.13975618162405232,0.13975618162405232,0.021275292617104383,1.0,0.15223149609464476,0.15223149609464476,100.0,15.223149609464475,100.0,656.8942864348413,0.13975618162405232,298.15,0.5590247264962093,298.15,2.839084613550454,298.15,2.8343935237480533,298.15,1.7777313184596892,elevated_reference_tail,298.15,electrical;thermal,1.7777313184596892,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0096,unseen_pair_recombination,12,298.15,298.15,353.15,0.5262049481823259,0.5262049481823259,0.040189821819711674,1.0,0.07637674628210873,0.07637674628210873,100.0,7.637674628210872,100.0,1309.2990323342044,0.5262049481823259,298.15,2.1048197927293035,298.15,10.654286122776382,298.15,10.614379016129401,298.15,6.685929691661466,beyond_reference_tail,298.15,electrical;thermal,6.685929691661466,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0097,unseen_pair_recombination,12,298.15,298.15,353.15,1.4210873283507055,1.4210873283507055,0.011581896769536682,1.0,0.008150024659623467,0.008150024659623467,100.0,0.8150024659623467,100.0,12269.901525012074,1.4210873283507055,298.15,5.684349313402822,298.15,28.70527176489643,298.15,27.537613436010577,298.15,18.056253548896173,beyond_reference_tail,298.15,electrical;thermal,18.056253548896173,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0098,unseen_pair_recombination,12,298.15,298.15,353.15,0.04219551687522289,0.04219551687522289,0.006552208679438225,1.0,0.15528210494052905,0.15528210494052905,100.0,15.528210494052905,100.0,643.9892094346523,0.04219551687522289,298.15,0.16878206750089156,298.15,0.8597688477092381,298.15,0.8570186943732889,298.15,0.5375220345120487,within_reference_envelope,298.15,none,0.5375220345120487,298.15,none,conditional_liquid_phase_not_verified
UPR-0099,unseen_pair_recombination,12,298.15,298.15,353.15,0.010792437221560536,0.010792437221560536,0.002473563275873843,1.0,0.2291941315101926,0.2291941315101926,100.0,22.91941315101926,100.0,436.31134593667747,0.010792437221560536,298.15,0.04316974888624214,298.15,0.21803320164110765,298.15,0.2164843900111144,298.15,0.1828366662725129,within_reference_envelope,348.15,none,0.1828366662725129,348.15,none,conditional_liquid_phase_not_verified
UPR-0100,unseen_pair_recombination,12,298.15,298.15,353.15,0.07289582281724584,0.07289582281724584,0.00788486228386699,1.0,0.10816617439979803,0.10816617439979803,100.0,10.816617439979803,100.0,924.5034370022679,0.07289582281724584,298.15,0.29158329126898336,298.15,1.4728416014586667,298.15,1.4688891409661113,298.15,0.926210116144794,within_reference_envelope,298.15,none,0.926210116144794,298.15,none,conditional_liquid_phase_not_verified
UPR-0101,unseen_pair_recombination,12,298.15,298.15,353.15,0.023497769617398294,0.023497769617398294,0.005487840388428247,1.0,0.23354728886119142,0.23354728886119142,100.0,23.35472888611914,100.0,428.1788090438288,0.023497769617398294,298.15,0.09399107846959318,298.15,0.47736275589388566,298.15,0.47441460060184587,298.15,0.4074539869173829,within_reference_envelope,348.15,none,0.4074539869173829,348.15,none,conditional_liquid_phase_not_verified
UPR-0102,unseen_pair_recombination,12,298.15,298.15,353.15,0.4568814352692262,0.4568814352692262,0.0614617408153623,1.0,0.13452448725377686,0.13452448725377686,100.0,13.452448725377685,100.0,743.3590868207709,0.4568814352692262,298.15,1.8275257410769048,298.15,9.265102461546588,298.15,9.235298347339336,298.15,5.912736827653023,beyond_reference_tail,308.15,electrical;thermal,5.7444548259089405,323.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0103,unseen_pair_recombination,12,298.15,298.15,353.15,0.03602392230768289,0.03602392230768289,0.00857284004718195,1.0,0.2379763084641564,0.2379763084641564,100.0,23.79763084641564,100.0,420.2098967135707,0.03602392230768289,298.15,0.14409568923073157,298.15,0.7288672434591821,298.15,0.6981302677621967,298.15,0.6388251835442192,within_reference_envelope,348.15,none,0.6388251835442192,348.15,none,conditional_liquid_phase_not_verified
UPR-0104,unseen_pair_recombination,12,298.15,298.15,353.15,0.08696298250629199,0.08696298250629199,0.014472454469763077,1.0,0.16642086152824806,0.16642086152824806,100.00000000000001,16.642086152824806,100.00000000000001,600.8862055015029,0.08696298250629199,298.15,0.34785193002516795,298.15,1.7637719549378252,298.15,1.7607405794955995,298.15,1.109195679088592,elevated_reference_tail,338.15,electrical;thermal,1.109195679088592,338.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0105,unseen_pair_recombination,12,298.15,298.15,353.15,1.164664755679953,1.164664755679953,0.04227998771963237,1.0,0.03630228141912694,0.03630228141912694,100.0,3.6302281419126943,100.0,2754.647809746525,1.164664755679953,298.15,4.658659022719812,298.15,23.616397521507857,298.15,23.211393790221095,298.15,14.798163144855408,beyond_reference_tail,298.15,electrical;thermal,14.798163144855408,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0106,unseen_pair_recombination,12,298.15,298.15,353.15,0.36492415875122164,0.36492415875122164,0.045384071659219975,1.0,0.1243657636001005,0.1243657636001005,100.0,12.436576360010049,100.0,804.0798134891136,0.36492415875122164,298.15,1.4596966350048866,298.15,7.392398766887022,298.15,7.340255223986216,298.15,4.636705292543132,elevated_reference_tail,298.15,electrical;thermal,4.636705292543132,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0107,unseen_pair_recombination,12,298.15,298.15,353.15,0.07159751253377762,0.07159751253377762,0.007483862195933259,1.0,0.10452684640967926,0.10452684640967926,100.0,10.452684640967927,100.0,956.6920215698761,0.07159751253377762,298.15,0.2863900501351105,298.15,1.4491468556518576,298.15,1.4469498249806647,298.15,0.9097138606397586,within_reference_envelope,298.15,none,0.9097138606397586,298.15,none,conditional_liquid_phase_not_verified
UPR-0108,unseen_pair_recombination,12,298.15,298.15,353.15,0.04471614528708772,0.04471614528708772,0.011421999139327326,1.0,0.255433447270455,0.255433447270455,99.99999999999999,25.5433447270455,99.99999999999999,391.4914083045639,0.04471614528708772,298.15,0.17886458114835088,298.15,0.9065622897068095,298.15,0.9007365983503238,298.15,0.8504455531650924,within_reference_envelope,348.15,none,0.8504455531650924,348.15,none,conditional_liquid_phase_not_verified
UPR-0109,unseen_pair_recombination,12,298.15,298.15,353.15,0.24352832833806365,0.24352832833806365,0.026144905615331997,1.0,0.10735878570577585,0.10735878570577585,100.0,10.735878570577585,100.0,931.4561388022483,0.24352832833806365,298.15,0.9741133133522546,298.15,4.934733848908988,298.15,4.922129801732518,298.15,3.094256879986577,elevated_reference_tail,298.15,electrical;thermal,3.094256879986577,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0110,unseen_pair_recombination,12,298.15,298.15,353.15,0.11373362053917192,0.11373362053917192,0.028528253055967078,1.0,0.2508339479630074,0.2508339479630074,100.0,25.083394796300738,100.0,398.67011946384486,0.11373362053917192,298.15,0.4549344821566877,298.15,2.300652580243476,298.15,2.2977352481418567,298.15,2.639556191703396,elevated_reference_tail,323.15,electrical;thermal,2.639556191703396,323.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0111,unseen_pair_recombination,12,298.15,298.15,353.15,4.008488256440066,4.008488256440066,0.04698763877201879,1.0,0.011722034783693854,0.011722034783693854,100.0,1.1722034783693853,100.0,8530.942097109863,4.008488256440066,298.15,16.033953025760265,298.15,81.17432859214581,298.15,80.89991199326901,298.15,50.93162036006318,beyond_reference_tail,298.15,electrical;thermal,50.93162036006318,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0112,unseen_pair_recombination,12,298.15,298.15,353.15,0.08103395816229597,0.08103395816229597,0.005618898439475461,1.0,0.06934004665330368,0.06934004665330368,100.0,6.934004665330368,100.0,1442.1680518906246,0.08103395816229597,298.15,0.3241358326491839,298.15,1.6391012579078,298.15,1.609999866766608,298.15,1.029612793991482,elevated_reference_tail,298.15,electrical;thermal,1.029612793991482,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0113,unseen_pair_recombination,12,298.15,298.15,353.15,0.7855859224272042,0.7855859224272042,0.05007953011755271,1.0,0.06374799838930832,0.06374799838930832,99.99999999999999,6.374799838930834,99.99999999999999,1568.6767040009804,0.7855859224272042,298.15,3.1423436897088166,298.15,15.900946590743532,298.15,15.837486906175895,298.15,9.981609375302567,beyond_reference_tail,298.15,electrical;thermal,9.981609375302567,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0114,unseen_pair_recombination,12,298.15,298.15,353.15,0.05009257243186874,0.05009257243186874,0.005621752003140125,1.0,0.11222725706064127,0.11222725706064127,100.0,11.222725706064127,100.0,891.0491320835334,0.05009257243186874,298.15,0.20037028972747495,298.15,1.0132125136409846,298.15,1.0109794325575656,298.15,0.6364733332722068,within_reference_envelope,298.15,none,0.6364733332722068,298.15,none,conditional_liquid_phase_not_verified
UPR-0115,unseen_pair_recombination,12,298.15,298.15,353.15,0.15781024989162273,0.15781024989162273,0.03713584234436438,1.0,0.23531958392986307,0.23531958392986307,100.0,23.531958392986304,100.0,424.9540065046391,0.15781024989162273,298.15,0.6312409995664909,298.15,3.1967456135490715,298.15,3.1921669565195683,298.15,2.9703847325249786,elevated_reference_tail,338.15,electrical;thermal,2.9703847325249786,338.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0116,unseen_pair_recombination,12,298.15,298.15,353.15,0.10132849476924881,0.10132849476924881,0.009326343900125964,1.0,0.09204068333753956,0.09204068333753956,100.0,9.204068333753957,100.0,1086.4760709486623,0.10132849476924881,298.15,0.40531397907699523,298.15,2.0540124146934255,298.15,2.052022862649241,298.15,1.287474004433619,elevated_reference_tail,298.15,electrical;thermal,1.287474004433619,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0117,unseen_pair_recombination,12,298.15,298.15,353.15,0.25954161375079515,0.25954161375079515,0.008637986675316383,1.0,0.03328170211506177,0.03328170211506177,100.0,3.3281702115061766,100.0,3004.6540184236733,0.25954161375079515,298.15,1.0381664550031806,298.15,5.242588795350601,298.15,5.230428144765136,298.15,3.2977207599289113,elevated_reference_tail,298.15,electrical;thermal,3.2977207599289113,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0118,unseen_pair_recombination,12,298.15,298.15,353.15,0.397385589643285,0.397385589643285,0.010551695567156242,1.0,0.026552788631887782,0.026552788631887782,100.0,2.6552788631887787,100.0,3766.0827789631094,0.397385589643285,298.15,1.58954235857314,298.15,8.03243819074358,298.15,8.015040078791632,298.15,5.049158359327792,elevated_reference_tail,298.15,electrical;thermal,5.049158359327792,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0119,unseen_pair_recombination,12,298.15,298.15,353.15,0.3416607521385823,0.3416607521385823,0.020912207750766885,1.0,0.061207521261571786,0.061207521261571786,100.00000000000001,6.1207521261571785,100.00000000000001,1633.7861416188978,0.3416607521385823,298.15,1.3666430085543293,298.15,6.916254373289334,298.15,6.887113030117423,298.15,4.341121791213634,elevated_reference_tail,298.15,electrical;thermal,4.341121791213634,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0120,unseen_pair_recombination,12,298.15,298.15,353.15,0.038934769378222496,0.038934769378222496,0.006519748244660924,1.0,0.16745311064581866,0.16745311064581866,100.0,16.745311064581866,100.0,597.1820984055098,0.038934769378222496,298.15,0.15573907751288998,298.15,0.7863538086822841,298.15,0.7862559802083529,298.15,0.5058307400322215,within_reference_envelope,333.15,none,0.5058307400322215,333.15,none,conditional_liquid_phase_not_verified
UPR-0121,unseen_pair_recombination,12,298.15,298.15,353.15,0.13675637766551832,0.13675637766551832,0.02685849611327649,1.0,0.19639666223806818,0.19639666223806818,100.0,19.639666223806817,100.0,509.1736227104612,0.13675637766551832,298.15,0.5470255106620733,298.15,2.77198525947767,298.15,2.754975731098471,298.15,2.189738623709277,elevated_reference_tail,333.15,electrical;thermal,2.189738623709277,333.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0122,unseen_pair_recombination,12,298.15,298.15,353.15,0.033801367893143364,0.033801367893143364,0.007537152467483784,1.0,0.22298365235723794,0.22298365235723794,100.0,22.298365235723793,100.0,448.46336914327634,0.033801367893143364,298.15,0.13520547157257345,298.15,0.6827233048612428,298.15,0.6808905348164656,298.15,0.5840959858726636,within_reference_envelope,338.15,none,0.5840959858726636,338.15,none,conditional_liquid_phase_not_verified
UPR-0123,unseen_pair_recombination,12,298.15,298.15,353.15,0.008107546130555858,0.008107546130555858,0.0024175195096514516,1.0,0.2981814066453798,0.2981814066453798,100.0,29.818140664537978,100.0,335.3663165152604,0.008107546130555858,298.15,0.03243018452222343,298.15,0.16402669575089865,298.15,0.16040495089538997,298.15,0.1775800594485753,within_reference_envelope,353.15,none,0.1775800594485753,353.15,none,conditional_liquid_phase_not_verified
UPR-0124,unseen_pair_recombination,12,298.15,298.15,353.15,0.2804334945891536,0.2804334945891536,0.032648707870607536,1.0,0.11642228371628435,0.11642228371628435,100.0,11.642228371628436,100.0,858.9420925953945,0.2804334945891536,298.15,1.1217339783566145,298.15,5.699910340965472,298.15,5.693377191522241,298.15,3.5708855726530473,elevated_reference_tail,298.15,electrical;thermal,3.5708855726530473,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0125,unseen_pair_recombination,12,298.15,298.15,353.15,0.04793687854135131,0.04793687854135131,0.00908850760901491,1.0,0.18959322937923423,0.18959322937923423,99.99999999999999,18.959322937923424,99.99999999999999,527.4449954115967,0.04793687854135131,298.15,0.19174751416540525,298.15,0.9711087634381893,298.15,0.9678912482483575,298.15,0.7083571718621706,within_reference_envelope,338.15,none,0.7083571718621706,338.15,none,conditional_liquid_phase_not_verified
UPR-0126,unseen_pair_recombination,12,298.15,298.15,353.15,0.20290902878826253,0.20290902878826253,0.010519519768818078,1.0,0.05184352727741502,0.05184352727741502,100.0,5.184352727741501,100.0,1928.8811014902478,0.20290902878826253,298.15,0.8116361151530501,298.15,4.100883935758764,298.15,4.094750309881249,298.15,2.5781504050235045,elevated_reference_tail,298.15,electrical;thermal,2.5781504050235045,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0127,unseen_pair_recombination,12,298.15,298.15,353.15,0.16012450362144376,0.16012450362144376,0.023799128691028598,1.0,0.1486288990927522,0.1486288990927522,99.99999999999999,14.86288990927522,99.99999999999999,672.8166635856918,0.16012450362144376,298.15,0.640498014485775,298.15,3.243156828799175,298.15,3.2027565547642944,298.15,2.0538820976106806,elevated_reference_tail,323.15,electrical;thermal,2.0538820976106806,323.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0128,unseen_pair_recombination,12,298.15,298.15,353.15,2.31297542023503,2.31297542023503,0.2012067482305854,1.0,0.08699043944450566,0.08699043944450566,100.0,8.699043944450565,100.0,1149.5516132412874,2.31297542023503,298.15,9.25190168094012,298.15,46.86040229803652,298.15,46.64766009400438,298.15,29.38853215206607,beyond_reference_tail,298.15,electrical;thermal,29.38853215206607,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0129,unseen_pair_recombination,12,298.15,298.15,353.15,0.035620034222563005,0.035620034222563005,0.0064815424643931184,1.0,0.18196339801064754,0.18196339801064754,100.0,18.196339801064756,100.0,549.5610715851136,0.035620034222563005,298.15,0.14248013689025202,298.15,0.7192934300654539,298.15,0.7180225860887373,298.15,0.514411711311311,within_reference_envelope,333.15,none,0.514411711311311,333.15,none,conditional_liquid_phase_not_verified
UPR-0130,unseen_pair_recombination,12,298.15,298.15,353.15,0.46494342088033924,0.46494342088033924,0.03288339695993705,1.0,0.07072558828270877,0.07072558828270877,100.0,7.072558828270877,100.0,1413.9154219583686,0.46494342088033924,298.15,1.859773683521357,298.15,9.415569267330234,298.15,9.304278432827756,298.15,5.907544262638548,elevated_reference_tail,298.15,electrical;thermal,5.907544262638548,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0131,unseen_pair_recombination,12,298.15,298.15,353.15,0.4213828511041639,0.4213828511041639,0.011692731218047429,1.0,0.027748474308834745,0.027748474308834745,100.0,2.7748474308834745,100.0,3603.80174012527,0.4213828511041639,298.15,1.6855314044166556,298.15,8.535690097465329,298.15,8.5004163699391,298.15,5.354066177990609,elevated_reference_tail,298.15,electrical;thermal,5.354066177990609,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0132,unseen_pair_recombination,12,298.15,298.15,353.15,0.035566786556661276,0.035566786556661276,0.006851300795225802,1.0,0.1926319878325535,0.1926319878325535,100.0,19.263198783255348,100.0,519.1245811517326,0.035566786556661276,298.15,0.1422671462266451,298.15,0.7202143111385206,298.15,0.7177908599168062,298.15,0.5054089560863474,within_reference_envelope,348.15,none,0.5054089560863474,348.15,none,conditional_liquid_phase_not_verified
UPR-0133,unseen_pair_recombination,12,298.15,298.15,353.15,1.7099343587231808,1.7099343587231808,0.010379508860114827,1.0,0.00607012123428251,0.00607012123428251,100.0,0.6070121234282511,100.0,16474.13554695173,1.7099343587231808,298.15,6.839737434892723,298.15,34.540081817456496,298.15,34.34770826091414,298.15,21.726327240499742,beyond_reference_tail,298.15,electrical;thermal,21.726327240499742,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0134,unseen_pair_recombination,12,298.15,298.15,353.15,0.5984043528835337,0.5984043528835337,0.015271313320588134,1.0,0.025520057210480153,0.025520057210480153,100.0,2.5520057210480154,100.0,3918.486513381861,0.5984043528835337,298.15,2.3936174115341347,298.15,12.122418510876642,298.15,12.114607162650747,298.15,7.60329115943092,beyond_reference_tail,298.15,electrical;thermal,7.60329115943092,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0135,unseen_pair_recombination,12,298.15,298.15,353.15,0.0316426406110344,0.0316426406110344,0.004591465790914067,1.0,0.1451037493158183,0.1451037493158183,100.0,14.51037493158183,100.0,689.1620683236104,0.0316426406110344,298.15,0.1265705624441376,298.15,0.6390953978966676,298.15,0.6383515971300371,298.15,0.40204956474598524,within_reference_envelope,298.15,none,0.40204956474598524,298.15,none,conditional_liquid_phase_not_verified
UPR-0136,unseen_pair_recombination,12,298.15,298.15,353.15,2.1317058273191316,2.1317058273191316,0.02051501350846785,1.0,0.009623754481296263,0.009623754481296263,100.0,0.9623754481296263,100.0,10390.955026372472,2.1317058273191316,298.15,8.526823309276526,298.15,43.13088373215252,298.15,42.96575080019769,298.15,27.085331169904535,beyond_reference_tail,298.15,electrical;thermal,27.085331169904535,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0137,unseen_pair_recombination,12,298.15,298.15,353.15,0.3103367877055353,0.3103367877055353,0.015941733651904176,1.0,0.051369139217328545,0.051369139217328545,100.0,5.136913921732854,100.0,1946.6940953970009,0.3103367877055353,298.15,1.2413471508221412,298.15,6.313441031736278,298.15,6.275032634178953,298.15,3.9431213075866904,elevated_reference_tail,298.15,electrical;thermal,3.9431213075866904,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0138,unseen_pair_recombination,12,298.15,298.15,353.15,0.20203879897025032,0.20203879897025032,0.010235787358754878,1.0,0.05066248369582751,0.05066248369582751,100.0,5.066248369582751,100.0,1973.847168654226,0.20203879897025032,298.15,0.8081551958810013,298.15,4.086649879525778,298.15,3.8759923570869494,298.15,2.5670933151977335,elevated_reference_tail,298.15,electrical;thermal,2.5670933151977335,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0139,unseen_pair_recombination,12,298.15,298.15,353.15,0.9337769672275962,0.9337769672275962,0.04528793620575688,1.0,0.048499735799028894,0.048499735799028894,100.0,4.84997357990289,100.0,2061.8669020049033,0.9337769672275962,298.15,3.7351078689103847,298.15,18.921563175386193,298.15,18.837889016968784,298.15,11.864516234867052,beyond_reference_tail,298.15,electrical;thermal,11.864516234867052,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0140,unseen_pair_recombination,12,298.15,298.15,353.15,0.15287451901288004,0.15287451901288004,0.012794187211239401,1.0,0.08369077655224845,0.08369077655224845,100.0,8.369077655224844,100.0,1194.8748012580531,0.15287451901288004,298.15,0.6114980760515202,298.15,3.0883041506109246,298.15,3.0849965155439234,298.15,1.9424148125124197,elevated_reference_tail,298.15,electrical;thermal,1.9424148125124197,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0141,unseen_pair_recombination,12,298.15,298.15,353.15,0.08024152977787154,0.08024152977787154,0.018100406388108625,1.0,0.2255740442413678,0.2255740442413678,100.0,22.55740442413678,100.0,443.31341549650284,0.08024152977787154,298.15,0.32096611911148615,298.15,1.6214688657349705,298.15,1.6040658881598049,298.15,1.3805136203868258,elevated_reference_tail,343.15,electrical;thermal,1.3805136203868258,343.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0142,unseen_pair_recombination,12,298.15,298.15,353.15,0.03903187220640538,0.03903187220640538,0.006234241250919684,1.0,0.15972180934473865,0.15972180934473865,100.0,15.972180934473867,100.0,626.0885749432193,0.03903187220640538,298.15,0.15612748882562152,298.15,0.7882501489205667,298.15,0.7852557605418687,298.15,0.49593671478649715,within_reference_envelope,298.15,none,0.49593671478649715,298.15,none,conditional_liquid_phase_not_verified
UPR-0143,unseen_pair_recombination,12,298.15,298.15,353.15,0.031924100130438636,0.031924100130438636,0.008382580924315416,1.0,0.2625784560900712,0.2625784560900712,100.0,26.257845609007116,100.0,380.8385557941487,0.031924100130438636,298.15,0.12769640052175454,298.15,0.6456906363670846,298.15,0.6428634136366879,298.15,0.6272618464265562,within_reference_envelope,348.15,none,0.6272618464265562,348.15,none,conditional_liquid_phase_not_verified
UPR-0144,unseen_pair_recombination,12,298.15,298.15,353.15,0.08422041927318595,0.08422041927318595,0.009109165786637492,1.0,0.10815863736192136,0.10815863736192136,100.0,10.815863736192137,100.0,924.5678610519024,0.08422041927318595,298.15,0.3368816770927438,298.15,1.7047957429709768,298.15,1.6666798255193997,298.15,1.070099784899143,elevated_reference_tail,298.15,electrical;thermal,1.070099784899143,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0145,unseen_pair_recombination,12,298.15,298.15,353.15,0.09697987196445951,0.09697987196445951,0.020172564162975918,1.0,0.20800774175458403,0.20800774175458403,100.0,20.800774175458404,100.0,480.7513372169775,0.09697987196445951,298.15,0.38791948785783803,298.15,1.965006448689403,298.15,1.929713066075417,298.15,1.6118824038343937,elevated_reference_tail,338.15,electrical;thermal,1.6118824038343937,338.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0146,unseen_pair_recombination,12,298.15,298.15,353.15,4.710990639481116,4.710990639481116,0.4243766423846958,1.0,0.09008225124205257,0.09008225124205257,100.0,9.008225124205257,100.0,1110.0965908511573,4.710990639481116,298.15,18.843962557924463,298.15,95.446340140949,298.15,93.31095945586148,298.15,59.85757508067454,beyond_reference_tail,298.15,electrical;thermal,59.85757508067454,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0147,unseen_pair_recombination,12,298.15,298.15,353.15,0.02536547310224042,0.02536547310224042,0.006216943292439215,1.0,0.24509471072668856,0.24509471072668856,100.0,24.509471072668855,100.0,408.0055408111707,0.02536547310224042,298.15,0.10146189240896168,298.15,0.5137344429145508,298.15,0.5071853769528963,298.15,0.46131607507004874,within_reference_envelope,348.15,none,0.46131607507004874,348.15,none,conditional_liquid_phase_not_verified
UPR-0148,unseen_pair_recombination,12,298.15,298.15,353.15,1.4982130824753428,1.4982130824753428,0.09930421356789908,1.0,0.0662817690817577,0.0662817690817577,100.00000000000001,6.62817690817577,100.00000000000001,1508.7104853319668,1.4982130824753428,298.15,5.992852329901371,298.15,30.352872149831317,298.15,30.206852942820184,298.15,19.036208928021615,beyond_reference_tail,298.15,electrical;thermal,19.036208928021615,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0149,unseen_pair_recombination,12,298.15,298.15,353.15,0.1746971097564691,0.1746971097564691,0.011840401042636327,1.0,0.06777674260977791,0.06777674260977791,99.99999999999999,6.777674260977792,99.99999999999999,1475.432370300625,0.1746971097564691,298.15,0.6987884390258764,298.15,3.541596788682792,298.15,3.530958277656078,298.15,2.2196913905939013,elevated_reference_tail,298.15,electrical;thermal,2.2196913905939013,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0150,unseen_pair_recombination,12,298.15,298.15,353.15,6.719310735835445,6.719310735835445,0.05633117280196635,1.0,0.008383474885532649,0.008383474885532649,100.0,0.8383474885532648,100.0,11928.228015875597,6.719310735835445,298.15,26.87724294334178,298.15,136.0378603417462,298.15,135.3797330381736,298.15,85.37517427649836,beyond_reference_tail,298.15,electrical;thermal,85.37517427649836,298.15,electrical;thermal,conditional_liquid_phase_not_verified
UPR-0151,unseen_pair_recombination,12,298.15,298.15,353.15,0.10259841496448674,0.10259841496448674,0.01376484560959833,1.0,0.13416236122519898,0.13416236122519898,100.0,13.416236122519898,100.0,745.3655338708928,0.10259841496448674,298.15,0.41039365985794696,298.15,2.0939130995224926,298.15,2.086817497392166,298.15,1.3088517137585323,elevated_reference_tail,298.15,electrical;thermal,1.3088517137585323,298.15,electrical;thermal,conditional_liquid_phase_not_verified
