candidate_id,cold,hot
UPR-0024,3.129318903851717,0.20575985925739834
UPR-0209,3.739001201644018,0.13018536735255754
UPR-0343,2.460462041893805,0.1113060632933295
UPR-0393,3.2211135677275062,0.189405183047048
UPR-0419,2.0187482748052394,0.20361040278623255
UPR-0550,3.2857015766099744,0.19936934184992836
UPR-0558,2.4048441014764372,0.1485042127476577
UPR-0581,3.434423915846662,0.18177595962015872
